event_id,team_id,game_datetime_utc,home_away,h1_pts,h2_pts,h1_pts_against,h2_pts_against,h1_margin,h2_margin,h1_ortg,h2_ortg,h1_drtg,h2_drtg,h1_pts_l5,h2_pts_l5,h1_pts_against_l5,h2_pts_against_l5,h1_margin_l5,h2_margin_l5,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,h2_comeback_rate,pipeline_run_id
401820748,103,2026-02-17T23:00Z,away,42.0,30.0,32.0,48.0,10.0,-18.0,124.0,88.6,94.5,141.8,,,,,,,,,,,,,,22422478712
401820758,103,2026-02-21T21:00Z,away,36.0,34.0,40.0,54.0,-4.0,-20.0,109.4,103.3,121.6,164.1,42.0,30.0,32.0,48.0,10.0,-18.0,42.0,30.0,32.0,48.0,10.0,-18.0,,22422478712
401820764,103,2026-02-25T23:00Z,home,22.0,23.0,29.0,9.0,-7.0,14.0,92.1,96.3,121.4,37.7,39.0,32.0,36.0,51.0,3.0,-19.0,39.0,32.0,36.0,51.0,3.0,-19.0,,22422478712
401824374,104,2026-02-16T23:00Z,home,36.0,49.0,23.0,35.0,13.0,14.0,125.2,170.4,80.0,121.7,,,,,,,,,,,,,,22422478712
401824375,104,2026-02-22T17:00Z,away,28.0,39.0,29.0,41.0,-1.0,-2.0,94.6,131.8,98.0,138.5,36.0,49.0,23.0,35.0,13.0,14.0,36.0,49.0,23.0,35.0,13.0,14.0,,22422478712
401824376,104,2026-02-26T00:00Z,home,38.0,,27.0,,11.0,,262.1,,186.2,,32.0,44.0,26.0,38.0,6.0,6.0,32.0,44.0,26.0,38.0,6.0,6.0,,22422478712
401824394,107,2026-02-18T23:00Z,home,49.0,34.0,33.0,53.0,16.0,-19.0,140.6,97.6,94.7,152.1,,,,,,,,,,,,,,22422478712
401824435,107,2026-02-22T17:00Z,away,31.0,41.0,30.0,33.0,1.0,8.0,95.5,126.3,92.4,101.7,49.0,34.0,33.0,53.0,16.0,-19.0,49.0,34.0,33.0,53.0,16.0,-19.0,,22422478712
401824376,107,2026-02-26T00:00Z,away,27.0,,38.0,,-11.0,,182.2,,256.4,,40.0,37.5,31.5,43.0,8.5,-5.5,40.0,37.5,31.5,43.0,8.5,-5.5,,22422478712
401812622,108,2026-02-21T19:00Z,away,25.0,48.0,24.0,30.0,1.0,18.0,84.2,161.7,80.9,101.1,,,,,,,,,,,,,,22422478712
401812074,111,2026-02-20T00:00Z,home,24.0,37.0,29.0,41.0,-5.0,-4.0,72.6,111.9,87.7,123.9,,,,,,,,,,,,,,22422478712
401812079,111,2026-02-21T19:00Z,home,30.0,38.0,39.0,43.0,-9.0,-5.0,93.3,118.2,121.3,133.8,24.0,37.0,29.0,41.0,-5.0,-4.0,24.0,37.0,29.0,41.0,-5.0,-4.0,,22422478712
401812082,111,2026-02-27T00:00Z,away,,,,,,,,,,,27.0,37.5,34.0,42.0,-7.0,-4.5,27.0,37.5,34.0,42.0,-7.0,-4.5,,22422478712
401859836,112358,2026-02-17T00:00Z,home,37.0,46.0,31.0,34.0,6.0,12.0,116.1,144.4,97.3,106.7,,,,,,,,,,,,,,22422478712
401812376,112358,2026-02-20T00:00Z,away,43.0,48.0,38.0,51.0,5.0,-3.0,113.6,126.8,100.4,134.8,37.0,46.0,31.0,34.0,6.0,12.0,37.0,46.0,31.0,34.0,6.0,12.0,,22422478712
401812377,112358,2026-02-21T19:00Z,away,45.0,38.0,45.0,46.0,0.0,-8.0,130.8,110.5,130.8,133.7,40.0,47.0,34.5,42.5,5.5,4.5,40.0,47.0,34.5,42.5,5.5,4.5,,22422478712
401812378,112358,2026-02-27T00:00Z,home,,,,,,,,,,,41.67,44.0,38.0,43.67,3.67,0.33,41.67,44.0,38.0,43.67,3.67,0.33,0.333,22422478712
401814572,113,2026-02-18T00:00Z,home,36.0,41.0,41.0,45.0,-5.0,-4.0,102.8,117.1,117.1,128.5,,,,,,,,,,,,,,22422478712
401814576,113,2026-02-21T23:00Z,home,34.0,34.0,29.0,39.0,5.0,-5.0,96.2,96.2,82.1,110.4,36.0,41.0,41.0,45.0,-5.0,-4.0,36.0,41.0,41.0,45.0,-5.0,-4.0,,22422478712
401814582,113,2026-02-25T00:00Z,away,34.0,27.0,21.0,40.0,13.0,-13.0,94.4,75.0,58.3,111.0,35.0,37.5,35.0,42.0,0.0,-4.5,35.0,37.5,35.0,42.0,0.0,-4.5,,22422478712
401813393,116,2026-02-21T00:00Z,home,31.0,45.0,31.0,32.0,0.0,13.0,89.8,130.4,89.8,92.7,,,,,,,,,,,,,,22422478712
401813370,116,2026-02-22T19:00Z,home,20.0,48.0,24.0,23.0,-4.0,25.0,63.3,152.0,76.0,72.8,31.0,45.0,31.0,32.0,0.0,13.0,31.0,45.0,31.0,32.0,0.0,13.0,,22422478712
401812081,119,2026-02-22T19:00Z,away,27.0,35.0,33.0,35.0,-6.0,0.0,84.8,109.9,103.6,109.9,,,,,,,,,,,,,,22422478712
401812085,119,2026-02-27T00:00Z,home,,,,,,,,,,,27.0,35.0,33.0,35.0,-6.0,0.0,27.0,35.0,33.0,35.0,-6.0,0.0,,22422478712
401827689,12,2026-02-19T02:00Z,home,42.0,33.0,35.0,33.0,7.0,0.0,126.7,99.6,105.6,99.6,,,,,,,,,,,,,,22422478712
401827695,12,2026-02-21T20:00Z,away,36.0,37.0,31.0,35.0,5.0,2.0,114.9,118.1,99.0,111.7,42.0,33.0,35.0,33.0,7.0,0.0,42.0,33.0,35.0,33.0,7.0,0.0,,22422478712
401827700,12,2026-02-25T02:00Z,away,34.0,53.0,41.0,39.0,-7.0,14.0,104.4,162.8,125.9,119.8,39.0,35.0,33.0,34.0,6.0,1.0,39.0,35.0,33.0,34.0,6.0,1.0,,22422478712
401825525,120,2026-02-19T01:00Z,away,34.0,40.0,35.0,43.0,-1.0,-3.0,104.2,122.6,107.3,131.8,,,,,,,,,,,,,,22422478712
401825529,120,2026-02-21T20:00Z,home,34.0,30.0,32.0,28.0,2.0,2.0,121.8,107.4,114.6,100.3,34.0,40.0,35.0,43.0,-1.0,-3.0,34.0,40.0,35.0,43.0,-1.0,-3.0,,22422478712
401825541,120,2026-02-26T00:00Z,away,16.0,,19.0,,-3.0,,129.2,,153.5,,34.0,35.0,33.5,35.5,0.5,-0.5,34.0,35.0,33.5,35.5,0.5,-0.5,,22422478712
401825521,127,2026-02-18T01:30Z,home,43.0,39.0,23.0,36.0,20.0,3.0,130.6,118.5,69.9,109.4,,,,,,,,,,,,,,22422478712
401825534,127,2026-02-22T18:00Z,home,23.0,43.0,26.0,34.0,-3.0,9.0,76.7,143.3,86.7,113.3,43.0,39.0,23.0,36.0,20.0,3.0,43.0,39.0,23.0,36.0,20.0,3.0,,22422478712
401825543,127,2026-02-27T01:00Z,away,,,,,,,,,,,33.0,41.0,24.5,35.0,8.5,6.0,33.0,41.0,24.5,35.0,8.5,6.0,,22422478712
401809148,13,2026-02-20T04:59Z,away,44.0,42.0,35.0,40.0,9.0,2.0,107.5,102.6,85.5,97.7,,,,,,,,,,,,,,22422478712
401809163,13,2026-02-27T03:00Z,home,,,,,,,,,,,44.0,42.0,35.0,40.0,9.0,2.0,44.0,42.0,35.0,40.0,9.0,2.0,,22422478712
401825524,130,2026-02-17T23:30Z,away,48.0,43.0,32.0,48.0,16.0,-5.0,140.9,126.2,94.0,140.9,,,,,,,,,,,,,,22422478712
401817238,130,2026-02-21T23:30Z,away,33.0,30.0,35.0,33.0,-2.0,-3.0,106.6,96.9,113.0,106.6,48.0,43.0,32.0,48.0,16.0,-5.0,48.0,43.0,32.0,48.0,16.0,-5.0,,22422478712
401825537,130,2026-02-25T01:30Z,home,32.0,45.0,28.0,39.0,4.0,6.0,99.7,140.2,87.2,121.5,40.5,36.5,33.5,40.5,7.0,-4.0,40.5,36.5,33.5,40.5,7.0,-4.0,,22422478712
401825523,135,2026-02-18T03:45Z,away,22.0,39.0,17.0,27.0,5.0,12.0,74.1,131.3,57.2,90.9,,,,,,,,,,,,,,22422478712
401825530,135,2026-02-21T17:00Z,home,36.0,44.0,23.0,38.0,13.0,6.0,124.0,151.5,79.2,130.9,22.0,39.0,17.0,27.0,5.0,12.0,22.0,39.0,17.0,27.0,5.0,12.0,,22422478712
401825537,135,2026-02-25T01:30Z,away,28.0,39.0,32.0,45.0,-4.0,-6.0,86.6,120.7,99.0,139.2,29.0,41.5,20.0,32.5,9.0,9.0,29.0,41.5,20.0,32.5,9.0,9.0,,22422478712
401828431,139,2026-02-18T00:00Z,away,37.0,39.0,43.0,38.0,-6.0,1.0,99.4,104.8,115.5,102.1,,,,,,,,,,,,,,22422478712
401828437,139,2026-02-21T00:00Z,home,33.0,55.0,42.0,33.0,-9.0,22.0,86.4,144.1,110.0,86.4,37.0,39.0,43.0,38.0,-6.0,1.0,37.0,39.0,43.0,38.0,-6.0,1.0,,22422478712
401828443,139,2026-02-25T00:00Z,away,28.0,34.0,44.0,33.0,-16.0,1.0,81.1,98.5,127.5,95.6,35.0,47.0,42.5,35.5,-7.5,11.5,35.0,47.0,42.5,35.5,-7.5,11.5,,22422478712
401818427,140,2026-02-20T01:00Z,away,35.0,35.0,37.0,48.0,-2.0,-13.0,92.7,92.7,98.0,127.2,,,,,,,,,,,,,,22422478712
401818431,140,2026-02-21T19:00Z,away,26.0,33.0,56.0,39.0,-30.0,-6.0,66.6,84.6,143.5,99.9,35.0,35.0,37.0,48.0,-2.0,-13.0,35.0,35.0,37.0,48.0,-2.0,-13.0,,22422478712
401818433,140,2026-02-27T01:00Z,home,,,,,,,,,,,30.5,34.0,46.5,43.5,-16.0,-9.5,30.5,34.0,46.5,43.5,-16.0,-9.5,,22422478712
401808246,142,2026-02-19T02:00Z,home,36.0,45.0,30.0,50.0,6.0,-5.0,102.7,128.4,85.6,142.7,,,,,,,,,,,,,,22422478712
401808249,142,2026-02-21T21:00Z,away,41.0,45.0,47.0,47.0,-6.0,-2.0,118.6,130.2,136.0,136.0,36.0,45.0,30.0,50.0,6.0,-5.0,36.0,45.0,30.0,50.0,6.0,-5.0,,22422478712
401808257,142,2026-02-25T02:00Z,home,26.0,47.0,29.0,40.0,-3.0,7.0,81.7,147.6,91.1,125.6,38.5,45.0,38.5,48.5,0.0,-3.5,38.5,45.0,38.5,48.5,0.0,-3.5,,22422478712
401808248,145,2026-02-19T00:00Z,away,38.0,39.0,33.0,47.0,5.0,-8.0,110.8,113.7,96.2,137.0,,,,,,,,,,,,,,22422478712
401808253,145,2026-02-21T17:00Z,home,32.0,43.0,43.0,51.0,-11.0,-8.0,84.8,114.0,114.0,135.2,38.0,39.0,33.0,47.0,5.0,-8.0,38.0,39.0,33.0,47.0,5.0,-8.0,,22422478712
401808258,145,2026-02-26T02:00Z,home,,,,,,,,,,,35.0,41.0,38.0,49.0,-3.0,-8.0,35.0,41.0,38.0,49.0,-3.0,-8.0,,22422478712
401808519,147,2026-02-20T02:00Z,away,29.0,38.0,28.0,39.0,1.0,-1.0,80.6,105.7,77.9,108.5,,,,,,,,,,,,,,22422478712
401808498,147,2026-02-21T23:00Z,away,30.0,46.0,50.0,41.0,-20.0,5.0,84.7,129.8,141.1,115.7,29.0,38.0,28.0,39.0,1.0,-1.0,29.0,38.0,28.0,39.0,1.0,-1.0,,22422478712
401808520,147,2026-02-27T02:00Z,home,,,,,,,,,,,29.5,42.0,39.0,40.0,-9.5,2.0,29.5,42.0,39.0,40.0,-9.5,2.0,,22422478712
401808497,149,2026-02-20T02:00Z,away,37.0,32.0,39.0,34.0,-2.0,-2.0,111.0,96.0,117.0,102.0,,,,,,,,,,,,,,22422478712
401808509,149,2026-02-22T02:30Z,away,32.0,40.0,45.0,47.0,-13.0,-7.0,96.3,120.3,135.4,141.4,37.0,32.0,39.0,34.0,-2.0,-2.0,37.0,32.0,39.0,34.0,-2.0,-2.0,,22422478712
401808510,149,2026-02-27T02:00Z,home,,,,,,,,,,,34.5,36.0,42.0,40.5,-7.5,-4.5,34.5,36.0,42.0,40.5,-7.5,-4.5,,22422478712
401820747,150,2026-02-17T00:00Z,home,40.0,61.0,24.0,40.0,16.0,21.0,127.4,194.3,76.4,127.4,,,,,,,,,,,,,,22422478712
401817238,150,2026-02-21T23:30Z,home,35.0,33.0,33.0,30.0,2.0,3.0,115.7,109.1,109.1,99.2,40.0,61.0,24.0,40.0,16.0,21.0,40.0,61.0,24.0,40.0,16.0,21.0,,22422478712
401820767,150,2026-02-25T00:00Z,away,54.0,46.0,22.0,34.0,32.0,12.0,152.7,130.1,62.2,96.2,37.5,47.0,28.5,35.0,9.0,12.0,37.5,47.0,28.5,35.0,9.0,12.0,,22422478712
401828234,151,2026-02-19T00:00Z,home,33.0,36.0,37.0,32.0,-4.0,4.0,76.5,83.4,85.7,74.1,,,,,,,,,,,,,,22422478712
401828238,151,2026-02-21T17:00Z,away,25.0,31.0,36.0,32.0,-11.0,-1.0,76.8,95.2,110.6,98.3,33.0,36.0,37.0,32.0,-4.0,4.0,33.0,36.0,37.0,32.0,-4.0,4.0,,22422478712
401828245,151,2026-02-26T01:00Z,away,,,,,,,,,,,29.0,33.5,36.5,32.0,-7.5,1.5,29.0,33.5,36.5,32.0,-7.5,1.5,,22422478712
401820752,152,2026-02-18T00:00Z,home,42.0,40.0,26.0,32.0,16.0,8.0,133.2,126.9,82.5,101.5,,,,,,,,,,,,,,22422478712
401820763,152,2026-02-25T00:00Z,away,19.0,42.0,32.0,58.0,-13.0,-16.0,55.4,122.4,93.3,169.1,42.0,40.0,26.0,32.0,16.0,8.0,42.0,40.0,26.0,32.0,16.0,8.0,,22422478712
401820752,153,2026-02-18T00:00Z,away,26.0,32.0,42.0,40.0,-16.0,-8.0,80.9,99.6,130.8,124.5,,,,,,,,,,,,,,22422478712
401820759,153,2026-02-21T18:00Z,away,33.0,44.0,28.0,36.0,5.0,8.0,98.0,130.7,83.2,107.0,26.0,32.0,42.0,40.0,-16.0,-8.0,26.0,32.0,42.0,40.0,-16.0,-8.0,,22422478712
401820762,153,2026-02-24T00:00Z,home,39.0,38.0,38.0,36.0,1.0,2.0,117.5,114.5,114.5,108.5,29.5,38.0,35.0,38.0,-5.5,0.0,29.5,38.0,35.0,38.0,-5.5,0.0,,22422478712
401820753,154,2026-02-19T00:00Z,home,45.0,40.0,32.0,45.0,13.0,-5.0,137.3,122.0,97.6,137.3,,,,,,,,,,,,,,22422478712
401820761,154,2026-02-21T17:00Z,away,33.0,30.0,43.0,39.0,-10.0,-9.0,109.9,99.9,143.2,129.9,45.0,40.0,32.0,45.0,13.0,-5.0,45.0,40.0,32.0,45.0,13.0,-5.0,,22422478712
401820764,154,2026-02-25T23:00Z,away,29.0,9.0,22.0,23.0,7.0,-14.0,120.9,37.5,91.7,95.9,39.0,35.0,37.5,42.0,1.5,-7.0,39.0,35.0,37.5,42.0,1.5,-7.0,,22422478712
401818427,155,2026-02-20T01:00Z,home,37.0,48.0,35.0,35.0,2.0,13.0,96.0,124.5,90.8,90.8,,,,,,,,,,,,,,22422478712
401818428,155,2026-02-21T20:00Z,away,44.0,39.0,42.0,49.0,2.0,-10.0,132.8,117.7,126.7,147.9,37.0,48.0,35.0,35.0,2.0,13.0,37.0,48.0,35.0,35.0,2.0,13.0,,22422478712
401822948,156,2026-02-19T00:00Z,away,45.0,46.0,45.0,39.0,0.0,7.0,123.2,125.9,123.2,106.7,,,,,,,,,,,,,,22422478712
401822952,156,2026-02-21T17:00Z,away,27.0,25.0,42.0,39.0,-15.0,-14.0,73.1,67.6,113.6,105.5,45.0,46.0,45.0,39.0,0.0,7.0,45.0,46.0,45.0,39.0,0.0,7.0,,22422478712
401822960,156,2026-02-26T02:00Z,home,,,,,,,,,,,36.0,35.5,43.5,39.0,-7.5,-3.5,36.0,35.5,43.5,39.0,-7.5,-3.5,,22422478712
401825520,158,2026-02-18T02:00Z,away,28.0,24.0,33.0,24.0,-5.0,0.0,93.1,79.8,109.7,79.8,,,,,,,,,,,,,,22422478712
401825531,158,2026-02-21T19:00Z,home,38.0,49.0,20.0,44.0,18.0,5.0,111.3,143.5,58.6,128.9,28.0,24.0,33.0,24.0,-5.0,0.0,28.0,24.0,33.0,24.0,-5.0,0.0,,22422478712
401825541,158,2026-02-26T00:00Z,home,19.0,,16.0,,3.0,,154.2,,129.9,,33.0,36.5,26.5,34.0,6.5,2.5,33.0,36.5,26.5,34.0,6.5,2.5,,22422478712
401818545,159,2026-02-21T19:00Z,away,29.0,35.0,28.0,35.0,1.0,0.0,87.2,105.3,84.2,105.3,,,,,,,,,,,,,,22422478712
401808466,16,2026-02-20T03:00Z,home,39.0,55.0,57.0,45.0,-18.0,10.0,110.4,155.7,161.4,127.4,,,,,,,,,,,,,,22422478712
401808484,16,2026-02-22T03:00Z,home,40.0,40.0,42.0,44.0,-2.0,-4.0,110.3,110.3,115.8,121.3,39.0,55.0,57.0,45.0,-18.0,10.0,39.0,55.0,57.0,45.0,-18.0,10.0,,22422478712
401808510,16,2026-02-27T02:00Z,away,,,,,,,,,,,39.5,47.5,49.5,44.5,-10.0,3.0,39.5,47.5,49.5,44.5,-10.0,3.0,,22422478712
401812160,160,2026-02-19T23:00Z,away,28.0,28.0,42.0,36.0,-14.0,-8.0,79.8,79.8,119.7,102.6,,,,,,,,,,,,,,22422478712
401812164,160,2026-02-21T21:00Z,home,25.0,33.0,30.0,31.0,-5.0,2.0,76.9,101.5,92.3,95.3,28.0,28.0,42.0,36.0,-14.0,-8.0,28.0,28.0,42.0,36.0,-14.0,-8.0,,22422478712
401812169,160,2026-02-26T23:00Z,away,,,,,,,,,,,26.5,30.5,36.0,33.5,-9.5,-3.0,26.5,30.5,36.0,33.5,-9.5,-3.0,,22422478712
401812329,161,2026-02-20T00:00Z,away,28.0,32.0,26.0,33.0,2.0,-1.0,109.5,125.1,101.6,129.0,,,,,,,,,,,,,,22422478712
401812330,161,2026-02-22T00:00Z,home,39.0,38.0,55.0,29.0,-16.0,9.0,122.6,119.5,173.0,91.2,28.0,32.0,26.0,33.0,2.0,-1.0,28.0,32.0,26.0,33.0,2.0,-1.0,,22422478712
401812331,161,2026-02-27T00:00Z,away,,,,,,,,,,,33.5,35.0,40.5,31.0,-7.0,4.0,33.5,35.0,40.5,31.0,-7.0,4.0,,22422478712
401818563,163,2026-02-21T00:00Z,away,37.0,34.0,42.0,38.0,-5.0,-4.0,119.8,110.1,136.0,123.1,,,,,,,,,,,,,,22422478712
401825526,164,2026-02-18T23:00Z,away,39.0,46.0,20.0,52.0,19.0,-6.0,112.8,133.1,57.9,150.5,,,,,,,,,,,,,,22422478712
401825530,164,2026-02-21T17:00Z,away,23.0,38.0,36.0,44.0,-13.0,-6.0,78.6,129.9,123.0,150.4,39.0,46.0,20.0,52.0,19.0,-6.0,39.0,46.0,20.0,52.0,19.0,-6.0,,22422478712
401825538,164,2026-02-24T23:30Z,home,29.0,43.0,36.0,43.0,-7.0,0.0,81.6,121.0,101.3,121.0,31.0,42.0,28.0,48.0,3.0,-6.0,31.0,42.0,28.0,48.0,3.0,-6.0,,22422478712
401804939,166,2026-02-22T02:00Z,home,35.0,32.0,25.0,38.0,10.0,-6.0,118.5,108.3,84.6,128.6,,,,,,,,,,,,,,22422478712
401804945,166,2026-02-27T00:30Z,away,,,,,,,,,,,35.0,32.0,25.0,38.0,10.0,-6.0,35.0,32.0,25.0,38.0,10.0,-6.0,,22422478712
401820571,167,2026-02-18T02:00Z,home,55.0,43.0,33.0,28.0,22.0,15.0,160.4,125.4,96.3,81.7,,,,,,,,,,,,,,22422478712
401828934,167,2026-02-22T01:00Z,away,32.0,48.0,44.0,34.0,-12.0,14.0,95.9,143.9,131.9,101.9,55.0,43.0,33.0,28.0,22.0,15.0,55.0,43.0,33.0,28.0,22.0,15.0,,22422478712
401829320,167,2026-02-25T04:00Z,away,23.0,37.0,23.0,44.0,0.0,-7.0,65.5,105.4,65.5,125.3,43.5,45.5,38.5,31.0,5.0,14.5,43.5,45.5,38.5,31.0,5.0,14.5,,22422478712
401818545,171,2026-02-21T19:00Z,home,28.0,35.0,29.0,35.0,-1.0,0.0,83.6,104.5,86.6,104.5,,,,,,,,,,,,,,22422478712
401812622,172,2026-02-21T19:00Z,home,24.0,30.0,25.0,48.0,-1.0,-18.0,80.4,100.5,83.7,160.8,,,,,,,,,,,,,,22422478712
401828436,179,2026-02-19T00:00Z,home,30.0,35.0,28.0,43.0,2.0,-8.0,86.2,100.5,80.4,123.5,,,,,,,,,,,,,,22422478712
401828442,179,2026-02-21T23:00Z,away,46.0,48.0,44.0,55.0,2.0,-7.0,126.0,131.4,120.5,150.6,30.0,35.0,28.0,43.0,2.0,-8.0,30.0,35.0,28.0,43.0,2.0,-8.0,,22422478712
401828447,179,2026-02-26T22:00Z,home,,,,,,,,,,,38.0,41.5,36.0,49.0,2.0,-7.5,38.0,41.5,36.0,49.0,2.0,-7.5,,22422478712
401820747,183,2026-02-17T00:00Z,away,24.0,40.0,40.0,61.0,-16.0,-21.0,74.4,124.0,124.0,189.1,,,,,,,,,,,,,,22422478712
401820759,183,2026-02-21T18:00Z,home,28.0,36.0,33.0,44.0,-5.0,-8.0,83.5,107.4,98.4,131.3,24.0,40.0,40.0,61.0,-16.0,-21.0,24.0,40.0,40.0,61.0,-16.0,-21.0,,22422478712
401814571,189,2026-02-18T00:00Z,home,25.0,46.0,30.0,48.0,-5.0,-2.0,69.6,128.1,83.5,133.6,,,,,,,,,,,,,,22422478712
401814575,189,2026-02-21T01:30Z,away,30.0,47.0,45.0,46.0,-15.0,1.0,81.5,127.7,122.3,125.0,25.0,46.0,30.0,48.0,-5.0,-2.0,25.0,46.0,30.0,48.0,-5.0,-2.0,,22422478712
401814585,189,2026-02-25T00:00Z,home,38.0,41.0,41.0,47.0,-3.0,-6.0,106.9,115.4,115.4,132.2,27.5,46.5,37.5,47.0,-10.0,-0.5,27.5,46.5,37.5,47.0,-10.0,-0.5,,22422478712
401814572,193,2026-02-18T00:00Z,away,41.0,45.0,36.0,41.0,5.0,4.0,118.0,129.5,103.6,118.0,,,,,,,,,,,,,,22422478712
401814575,193,2026-02-21T01:30Z,home,45.0,46.0,30.0,47.0,15.0,-1.0,123.5,126.2,82.3,129.0,41.0,45.0,36.0,41.0,5.0,4.0,41.0,45.0,36.0,41.0,5.0,4.0,,22422478712
401814583,193,2026-02-24T23:30Z,away,43.0,31.0,22.0,42.0,21.0,-11.0,122.2,88.1,62.5,119.4,43.0,45.5,33.0,44.0,10.0,1.5,43.0,45.5,33.0,44.0,10.0,1.5,,22422478712
401825522,194,2026-02-18T01:30Z,home,38.0,48.0,26.0,43.0,12.0,5.0,111.2,140.4,76.1,125.8,,,,,,,,,,,,,,22422478712
401825534,194,2026-02-22T18:00Z,away,26.0,34.0,23.0,43.0,3.0,-9.0,86.0,112.4,76.1,142.2,38.0,48.0,26.0,43.0,12.0,5.0,38.0,48.0,26.0,43.0,12.0,5.0,,22422478712
401825540,194,2026-02-26T02:00Z,away,,,,,,,,,,,32.0,41.0,24.5,43.0,7.5,-2.0,32.0,41.0,24.5,43.0,7.5,-2.0,,22422478712
401814569,195,2026-02-18T00:00Z,home,32.0,37.0,15.0,42.0,17.0,-5.0,106.2,122.8,49.8,139.4,,,,,,,,,,,,,,22422478712
401814578,195,2026-02-21T20:00Z,away,37.0,37.0,25.0,41.0,12.0,-4.0,116.4,116.4,78.7,129.0,32.0,37.0,15.0,42.0,17.0,-5.0,32.0,37.0,15.0,42.0,17.0,-5.0,,22422478712
401827690,197,2026-02-19T02:00Z,home,29.0,40.0,43.0,38.0,-14.0,2.0,83.8,115.5,124.2,109.8,,,,,,,,,,,,,,22422478712
401827694,197,2026-02-21T20:30Z,away,34.0,35.0,42.0,41.0,-8.0,-6.0,94.4,97.2,116.7,113.9,29.0,40.0,43.0,38.0,-14.0,2.0,29.0,40.0,43.0,38.0,-14.0,2.0,,22422478712
401827702,197,2026-02-25T00:00Z,home,46.0,31.0,33.0,44.0,13.0,-13.0,128.0,86.3,91.8,122.4,31.5,37.5,42.5,39.5,-11.0,-2.0,31.5,37.5,42.5,39.5,-11.0,-2.0,,22422478712
401818425,198,2026-02-19T01:00Z,away,30.0,41.0,43.0,37.0,-13.0,4.0,90.4,123.5,129.5,111.4,,,,,,,,,,,,,,22422478712
401818429,198,2026-02-22T01:00Z,home,35.0,32.0,31.0,31.0,4.0,1.0,99.8,91.3,88.4,88.4,30.0,41.0,43.0,37.0,-13.0,4.0,30.0,41.0,43.0,37.0,-13.0,4.0,,22422478712
401818435,198,2026-02-27T01:00Z,home,,,,,,,,,,,32.5,36.5,37.0,34.0,-4.5,2.5,32.5,36.5,37.0,34.0,-4.5,2.5,,22422478712
401808242,2,2026-02-19T02:00Z,away,33.0,52.0,49.0,42.0,-16.0,10.0,99.0,156.1,147.1,126.1,,,,,,,,,,,,,,22422478712
401808250,2,2026-02-22T01:38Z,home,35.0,40.0,39.0,35.0,-4.0,5.0,99.2,113.4,110.5,99.2,33.0,52.0,49.0,42.0,-16.0,10.0,33.0,52.0,49.0,42.0,-16.0,10.0,,22422478712
401808262,2,2026-02-25T02:00Z,away,42.0,37.0,51.0,40.0,-9.0,-3.0,129.5,114.1,157.2,123.3,34.0,46.0,44.0,38.5,-10.0,7.5,34.0,46.0,44.0,38.5,-10.0,7.5,,22422478712
401858742,2000,2026-02-17T01:00Z,away,26.0,32.0,22.0,36.0,4.0,-4.0,67.5,83.1,57.1,93.5,,,,,,,,,,,,,,22422478712
401805202,2000,2026-02-21T21:00Z,home,38.0,49.0,48.0,35.0,-10.0,14.0,103.4,133.3,130.6,95.2,26.0,32.0,22.0,36.0,4.0,-4.0,26.0,32.0,22.0,36.0,4.0,-4.0,,22422478712
401805205,2000,2026-02-27T02:00Z,away,,,,,,,,,,,32.0,40.5,35.0,35.5,-3.0,5.0,32.0,40.5,35.0,35.5,-3.0,5.0,,22422478712
401820571,2005,2026-02-18T02:00Z,away,33.0,28.0,55.0,43.0,-22.0,-15.0,92.5,78.5,154.1,120.5,,,,,,,,,,,,,,22422478712
401820572,2005,2026-02-21T20:00Z,home,31.0,35.0,34.0,57.0,-3.0,-22.0,88.1,99.4,96.6,161.9,33.0,28.0,55.0,43.0,-22.0,-15.0,33.0,28.0,55.0,43.0,-22.0,-15.0,,22422478712
401820573,2005,2026-02-25T02:00Z,home,37.0,43.0,42.0,44.0,-5.0,-1.0,111.0,129.0,126.0,132.0,32.0,31.5,44.5,50.0,-12.5,-18.5,32.0,31.5,44.5,50.0,-12.5,-18.5,,22422478712
401814568,2006,2026-02-18T00:00Z,away,53.0,37.0,34.0,39.0,19.0,-2.0,158.1,110.4,101.4,116.3,,,,,,,,,,,,,,22422478712
401814574,2006,2026-02-20T23:30Z,away,40.0,38.0,36.0,29.0,4.0,9.0,118.3,112.4,106.5,85.8,53.0,37.0,34.0,39.0,19.0,-2.0,53.0,37.0,34.0,39.0,19.0,-2.0,,22422478712
401814580,2006,2026-02-25T00:00Z,home,39.0,60.0,35.0,50.0,4.0,10.0,97.8,150.5,87.8,125.4,46.5,37.5,35.0,34.0,11.5,3.5,46.5,37.5,35.0,34.0,11.5,3.5,,22422478712
401808247,201,2026-02-19T00:00Z,away,36.0,30.0,45.0,44.0,-9.0,-14.0,112.1,93.4,140.1,137.0,,,,,,,,,,,,,,22422478712
401808256,201,2026-02-22T01:30Z,home,41.0,30.0,43.0,32.0,-2.0,-2.0,133.2,97.5,139.7,104.0,36.0,30.0,45.0,44.0,-9.0,-14.0,36.0,30.0,45.0,44.0,-9.0,-14.0,,22422478712
