event_id,team_id,game_datetime_utc,points_for_l10,points_against_l10,margin_l10,margin_capped_l10,efg_pct_l10,ts_pct_l10,three_par_l10,ftr_l10,fg_pct_l10,three_pct_l10,ft_pct_l10,orb_pct_l10,drb_pct_l10,tov_pct_l10,ortg_l10,drtg_l10,net_rtg_l10,poss_l10,pace_l10,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,win_l10,cover_l10,cover_margin_l10,stl_l10,blk_l10,ast_l10,efg_std_l10,three_pct_std_l10,net_rtg_std_l10,cover_rate_l10,ats_margin_l10,ha_ortg_l10,ha_drtg_l10,ha_net_rtg_l10,ha_efg_pct_l10,ha_tov_pct_l10,ha_pace_l10,pipeline_run_id
401812407,2130,2026-02-13T00:00Z,66.5,71.5,-5.0,-4.4,48.0,51.99,34.59,30.14,41.85,35.49,72.0,28.72,71.28,14.28,102.89,110.41,-7.52,64.63,64.63,31.2,34.2,31.9,38.2,-0.7,-4.0,0.3,,,7.7,1.1,12.1,3.23,5.65,13.47,,,104.79,108.63,-3.84,46.31,16.43,65.64,22452179870
401812346,2130,2026-02-14T18:00Z,67.0,70.0,-3.0,-2.4,48.92,52.67,32.96,29.12,43.08,35.58,72.09,30.53,69.47,13.95,105.71,109.83,-4.12,63.51,63.51,32.9,33.0,30.7,37.9,2.2,-4.9,0.4,,,7.8,1.2,13.0,4.8,5.72,16.57,,,98.18,115.09,-16.91,43.4,13.63,65.6,22452179870
401812329,2130,2026-02-20T00:00Z,65.1,69.6,-4.5,-3.6,48.16,51.54,33.63,27.36,42.34,34.64,69.99,31.31,68.69,14.44,103.74,110.05,-6.31,63.03,63.03,32.5,32.6,31.4,38.2,1.1,-5.6,0.4,,,7.6,1.2,12.9,5.06,5.46,17.94,,,107.06,107.49,-0.42,47.92,16.41,64.35,22452179870
401812657,2130,2026-02-21T19:00Z,65.3,68.4,-3.1,-2.2,48.58,52.35,34.03,29.55,42.63,34.93,72.08,32.23,67.77,13.88,106.38,110.68,-4.3,61.58,61.58,31.7,33.6,31.2,37.2,0.5,-3.6,0.4,,,7.4,1.2,13.1,5.23,5.84,17.09,,,107.42,108.01,-0.59,48.41,16.26,63.14,22452179870
401812378,2130,2026-02-27T00:00Z,66.7,67.3,-0.6,-0.1,48.7,52.6,35.91,29.98,42.48,34.93,72.91,31.72,68.28,12.99,108.23,108.41,-0.18,61.86,61.86,31.2,35.5,30.7,36.6,0.5,-1.1,0.5,,,7.6,1.2,13.9,5.2,5.84,20.2,,,99.18,112.28,-13.1,44.36,12.64,65.98,22452179870
401817243,2132,2025-11-21T23:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401819844,2132,2025-11-25T00:00Z,64.0,74.0,-10.0,-10.0,43.5,46.3,46.8,25.8,37.1,27.6,62.5,28.9,71.1,18.3,90.1,104.2,-14.1,71.0,71.0,32.0,32.0,28.0,46.0,4.0,-14.0,0.0,,,5.0,7.0,19.0,,,,,,,,,,,,22452179870
401819845,2132,2025-11-27T00:00Z,79.0,70.5,8.5,2.5,50.75,53.2,46.6,28.1,43.2,32.55,64.6,30.25,69.75,15.15,107.5,96.6,10.9,73.1,73.1,37.0,42.0,28.0,42.5,9.0,-0.5,0.5,,,7.0,4.0,21.5,,,,,,,,,,,,22452179870
401819846,2132,2025-12-02T00:00Z,71.33,68.33,3.0,-1.0,47.23,50.47,48.33,27.07,40.1,29.73,69.27,29.37,70.63,16.13,99.87,96.63,3.23,70.8,70.8,32.33,39.0,30.67,37.67,1.67,1.33,0.33,,,7.67,4.67,18.67,9.47,6.95,28.31,,,99.87,96.63,3.23,47.23,16.13,70.8,22452179870
401819847,2132,2025-12-06T00:30Z,72.5,65.75,6.75,3.0,50.38,53.02,52.32,27.0,41.68,32.72,66.95,31.22,68.78,19.65,102.2,93.3,8.9,70.5,70.5,32.0,40.5,30.25,35.5,1.75,5.0,0.5,,,8.0,5.25,18.0,9.96,8.25,25.74,,,,,,,,,22452179870
401819848,2132,2025-12-13T19:00Z,72.8,68.4,4.4,1.4,49.44,51.82,51.42,27.98,40.88,32.84,63.56,30.86,69.14,18.2,102.12,96.38,5.74,70.94,70.94,33.0,39.8,31.6,36.8,1.4,3.0,0.4,,,7.0,5.0,18.0,8.88,7.15,23.39,,,,,,,,,22452179870
401819849,2132,2025-12-18T00:00Z,71.5,71.0,0.5,-1.33,48.0,50.48,49.77,28.7,39.97,31.68,62.48,32.02,67.98,18.32,99.7,99.17,0.53,71.48,71.48,33.67,37.83,32.5,38.5,1.17,-0.67,0.33,,,7.17,4.67,17.83,8.69,6.99,24.5,,,102.2,93.3,8.9,50.38,19.65,70.5,22452179870
401812926,2132,2025-12-21T20:10Z,73.86,68.14,5.71,1.0,49.03,51.56,50.11,28.87,41.3,30.43,63.56,31.57,68.43,17.13,103.47,95.44,8.03,71.24,71.24,36.0,37.86,31.43,36.71,4.57,1.14,0.43,,,7.0,5.0,18.86,8.39,7.19,29.89,,,,,,,,,22452179870
401819850,2132,2025-12-30T00:00Z,72.75,68.12,4.62,0.5,48.72,51.4,49.24,28.5,40.88,31.62,64.78,31.1,68.9,17.24,102.74,96.28,6.46,70.66,70.66,33.75,39.0,32.25,35.88,1.5,3.12,0.38,,,6.75,4.88,17.62,7.81,7.47,28.03,,,106.98,89.26,17.72,51.34,17.72,70.36,22452179870
401827595,2132,2026-01-03T19:00Z,74.56,67.44,7.11,2.11,49.46,51.96,48.07,26.67,41.67,32.32,64.99,31.1,68.9,16.54,104.88,95.02,9.86,70.92,70.92,34.89,39.67,31.33,36.11,3.56,3.56,0.44,,,6.56,5.0,18.0,7.63,7.29,28.12,,,109.48,88.55,20.93,52.0,16.6,70.8,22452179870
401827603,2132,2026-01-07T00:00Z,73.1,67.4,5.7,1.2,49.41,52.11,47.34,27.27,41.79,32.09,65.99,30.32,69.68,17.23,103.76,95.98,7.78,70.23,70.23,34.7,38.4,31.0,36.4,3.7,2.0,0.4,,,6.1,4.8,17.4,7.19,6.92,27.31,,,95.67,107.97,-12.3,44.37,16.43,71.17,22452179870
401827615,2132,2026-01-11T22:00Z,72.7,66.2,6.5,2.0,49.58,52.03,48.31,26.14,41.63,32.76,64.18,30.46,69.54,16.65,104.13,95.25,8.88,69.53,69.53,34.3,38.4,31.3,34.9,3.0,3.5,0.4,,,6.3,4.3,17.4,7.06,6.76,26.55,,,95.2,105.2,-10.0,44.58,15.45,69.38,22452179870
401827621,2132,2026-01-15T00:00Z,70.5,66.8,3.7,0.4,48.78,51.12,46.51,24.29,41.48,30.59,63.76,31.0,69.0,16.49,102.3,97.16,5.14,68.76,68.76,33.3,37.2,31.8,35.0,1.5,2.2,0.3,,,6.3,4.5,16.9,6.42,8.36,24.9,,,107.23,90.84,16.39,51.57,17.57,69.83,22452179870
401827626,2132,2026-01-17T19:00Z,72.6,67.2,5.4,2.1,49.49,52.01,44.19,28.04,42.55,30.06,62.76,30.74,69.26,16.04,104.33,96.75,7.58,69.48,69.48,35.3,37.3,30.7,36.5,4.6,0.8,0.4,,,6.3,4.4,17.4,5.72,8.96,24.21,,,106.94,91.06,15.88,51.04,17.08,70.28,22452179870
401827637,2132,2026-01-22T02:00Z,72.9,68.4,4.5,1.5,48.58,51.26,42.69,27.1,42.26,28.83,64.26,30.91,69.09,14.21,105.15,98.82,6.33,69.25,69.25,35.7,37.2,30.9,37.5,4.8,-0.3,0.4,,,6.2,4.1,17.3,4.49,7.98,23.47,,,97.48,105.78,-8.3,45.66,14.44,69.0,22452179870
401827640,2132,2026-01-25T03:00Z,70.6,68.2,2.4,0.5,47.4,50.66,41.66,26.41,41.53,27.4,68.55,31.3,68.7,15.12,102.8,99.77,3.03,68.5,68.5,34.7,35.9,30.5,37.7,4.2,-1.8,0.4,,,6.3,3.8,16.3,6.45,8.36,27.51,,,94.28,107.85,-13.57,43.7,15.62,68.37,22452179870
401827649,2132,2026-01-28T23:30Z,70.9,68.0,2.9,0.6,48.15,51.39,40.34,25.68,42.49,27.16,69.51,30.94,69.06,15.42,103.95,100.41,3.54,67.94,67.94,34.3,36.6,30.5,37.5,3.8,-0.9,0.4,,,6.3,3.8,16.5,6.02,8.44,26.96,,,108.1,92.5,15.6,51.0,16.5,69.94,22452179870
401827654,2132,2026-01-31T17:00Z,68.8,68.6,0.2,0.1,47.15,50.5,39.8,24.95,41.43,27.63,70.37,30.16,69.84,15.59,101.17,101.46,-0.29,67.78,67.78,32.8,36.0,30.8,37.8,2.0,-1.8,0.4,,,6.4,3.4,15.5,5.53,8.31,21.28,,,94.97,109.51,-14.54,44.36,16.51,68.4,22452179870
401827664,2132,2026-02-06T00:00Z,67.7,69.4,-1.7,-1.1,47.38,50.59,40.38,25.13,41.47,27.98,69.19,30.81,69.19,16.97,100.45,103.98,-3.53,67.09,67.09,33.0,34.7,30.2,39.2,2.8,-4.5,0.4,,,6.1,3.1,15.7,5.55,8.94,24.25,,,107.12,91.61,15.51,50.42,16.02,69.77,22452179870
401827671,2132,2026-02-08T19:00Z,64.2,69.1,-4.9,-3.1,46.12,49.53,40.69,25.57,40.31,27.23,70.3,30.94,69.06,17.87,97.26,105.32,-8.06,65.79,65.79,31.6,32.6,29.8,39.3,1.8,-6.7,0.3,,,6.0,3.0,14.7,4.95,8.3,19.63,,,107.12,91.03,16.09,50.34,16.19,68.67,22452179870
401827677,2132,2026-02-12T02:00Z,67.4,69.6,-2.2,-0.9,48.1,51.23,39.82,26.05,41.91,30.34,69.94,30.5,69.5,17.12,101.18,105.26,-4.08,66.31,66.31,32.3,35.1,29.8,39.8,2.5,-4.7,0.4,,,6.1,2.9,15.3,8.74,13.59,22.77,,,94.4,111.74,-17.34,44.92,18.42,67.31,22452179870
401827685,2132,2026-02-15T17:00Z,70.5,69.6,0.9,0.8,49.87,53.27,38.69,27.18,43.36,32.62,73.62,30.98,69.02,17.75,104.98,104.55,0.43,66.81,66.81,34.8,35.7,29.8,39.8,5.0,-4.1,0.5,,,6.1,3.2,15.5,9.82,16.03,27.05,,,107.92,92.53,15.39,51.42,16.58,68.07,22452179870
401827696,2132,2026-02-21T18:00Z,70.2,68.8,1.4,1.3,49.68,53.59,38.63,30.06,43.02,33.71,75.1,29.95,70.05,17.68,105.51,104.28,1.23,66.23,66.23,35.3,34.9,29.9,38.9,5.4,-4.0,0.6,,,5.9,3.5,15.0,9.83,15.1,27.1,,,98.56,109.3,-10.74,46.92,18.47,67.5,22452179870
401827704,2132,2026-02-25T00:00Z,70.9,68.8,2.1,1.9,50.73,54.15,40.61,26.15,43.4,35.7,74.91,30.95,69.05,17.82,107.63,105.23,2.4,65.55,65.55,34.6,36.3,30.8,38.0,3.8,-1.7,0.6,,,5.8,3.1,14.8,10.11,14.2,27.88,,,101.31,108.58,-7.27,48.01,18.12,67.41,22452179870
401820546,2141,2025-12-02T01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401829402,2142,2025-11-21T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401828269,2142,2025-11-29T00:30Z,94.0,95.0,-1.0,-1.0,51.2,53.6,28.0,15.9,47.6,26.1,76.9,23.8,76.2,14.3,103.6,104.7,-1.1,90.7,90.7,41.0,34.0,37.0,38.0,4.0,-4.0,0.0,,,12.0,2.0,17.0,,,,,,,,,,,,22452179870
401829403,2142,2025-11-29T22:00Z,81.5,81.0,0.5,0.5,53.1,53.75,36.5,15.45,47.15,31.55,55.1,25.95,74.05,14.2,105.75,104.75,1.0,77.35,77.35,34.5,37.5,36.5,34.5,-2.0,3.0,0.5,,,10.0,2.0,17.0,,,,,,,,,,,,22452179870
401829404,2142,2025-11-30T20:30Z,82.67,70.67,12.0,5.33,58.53,59.73,35.43,17.7,51.8,37.7,64.5,25.23,74.77,15.53,117.5,97.47,20.03,71.67,71.67,36.67,39.67,34.67,29.33,2.0,10.33,0.67,,,7.33,4.0,15.67,9.6,11.97,33.03,,,,,,,,,22452179870
401829405,2142,2025-12-06T19:00Z,80.0,68.5,11.5,6.5,57.03,58.68,37.4,17.85,50.1,36.92,68.82,27.25,72.75,15.62,116.78,97.78,19.0,69.45,69.45,35.0,40.25,30.25,33.25,4.75,7.0,0.75,,,7.25,3.5,15.0,8.4,9.89,27.05,,,,,,,,,22452179870
401817203,2142,2025-12-11T00:00Z,82.8,64.8,18.0,8.2,59.32,60.92,37.02,18.16,52.66,35.9,70.06,25.6,74.4,15.86,119.8,92.24,27.56,69.82,69.82,37.2,41.8,29.8,31.0,7.4,10.8,0.8,,,7.2,3.4,17.8,8.9,8.87,30.25,,,,,,,,,22452179870
401829406,2142,2025-12-21T17:00Z,81.83,68.17,13.67,5.5,57.77,59.28,36.07,19.87,51.6,33.88,67.15,28.28,71.72,14.72,119.17,98.22,20.95,69.25,69.25,38.83,39.83,30.5,34.33,8.33,5.5,0.67,,,7.17,3.5,17.67,8.82,9.34,31.53,,,109.17,112.53,-3.37,52.07,12.47,73.7,22452179870
401812612,2142,2025-12-28T19:00Z,78.71,71.29,7.43,2.57,56.91,58.14,35.33,19.1,50.2,38.29,62.91,28.14,71.86,15.44,115.23,103.81,11.41,68.71,68.71,37.71,38.29,32.29,36.14,5.43,2.14,0.57,,,6.86,3.71,17.43,8.37,14.44,38.28,,,129.17,83.9,45.27,63.47,16.97,64.8,22452179870
401829407,2142,2025-12-31T20:00Z,77.5,72.12,5.38,1.12,56.26,57.68,34.72,18.82,49.86,36.98,65.05,26.98,73.03,15.68,113.25,104.89,8.36,68.8,68.8,37.12,38.0,32.75,36.88,4.38,1.12,0.5,,,7.12,3.5,17.38,7.96,13.87,36.47,,,104.78,118.75,-13.98,52.0,14.3,71.65,22452179870
401826818,2142,2026-01-03T18:00Z,78.33,72.67,5.67,1.89,55.96,57.87,34.96,23.17,49.59,36.57,65.9,26.44,73.56,15.31,113.69,105.03,8.66,69.21,69.21,37.56,38.67,33.22,37.22,4.33,1.44,0.56,,,6.67,3.56,16.89,7.5,13.03,34.13,,,107.26,116.24,-8.98,52.3,13.92,71.82,22452179870
401828673,2142,2026-01-08T00:00Z,78.1,72.3,5.8,2.4,55.7,57.92,36.12,23.61,49.11,36.61,68.06,27.13,72.87,14.93,114.77,105.83,8.94,68.39,68.39,37.3,38.9,33.3,37.0,4.0,1.9,0.6,,,6.5,3.8,16.9,7.12,12.29,32.19,,,121.72,91.02,30.7,60.53,17.05,65.95,22452179870
401829408,2142,2026-01-10T19:00Z,75.1,69.0,6.1,2.7,55.48,57.8,35.87,26.53,48.86,37.08,66.46,28.36,71.64,15.22,115.42,106.03,9.39,65.13,65.13,35.6,39.5,33.1,35.9,2.5,3.6,0.7,,,5.7,3.8,16.6,7.31,11.93,32.06,,,119.4,94.16,25.24,58.22,17.08,64.38,22452179870
401820197,2142,2026-01-15T00:00Z,75.9,70.1,5.8,2.4,55.24,58.14,34.3,28.65,48.85,37.5,70.75,28.88,71.12,15.34,116.43,107.51,8.92,65.25,65.25,36.6,39.3,33.6,36.5,3.0,2.8,0.6,,,5.3,3.9,16.5,7.36,12.0,32.2,,,110.13,115.7,-5.57,52.48,13.52,70.02,22452179870
401829401,2142,2026-01-17T19:00Z,76.0,73.1,2.9,1.5,53.97,57.14,34.47,30.1,47.74,36.31,70.6,28.25,71.75,14.78,114.33,110.38,3.95,66.39,66.39,35.8,40.2,33.7,39.4,2.1,0.8,0.6,,,5.5,3.2,16.8,5.51,11.18,27.22,,,119.17,98.4,20.77,57.28,16.78,64.52,22452179870
401828674,2142,2026-01-22T00:00Z,78.3,74.5,3.8,2.0,55.39,58.41,34.64,31.94,48.91,37.29,69.24,27.7,72.3,14.63,116.5,111.42,5.08,67.08,67.08,37.1,41.2,35.2,39.3,1.9,1.9,0.6,,,5.6,3.2,17.8,6.78,11.44,27.99,,,111.54,115.11,-3.57,53.09,13.39,70.26,22452179870
401824369,2142,2026-01-24T19:00Z,75.5,76.5,-1.0,0.1,53.44,56.73,34.55,34.42,47.04,36.89,68.26,29.13,70.87,14.92,113.29,115.0,-1.71,66.56,66.56,35.9,39.6,35.5,41.0,0.4,-1.4,0.5,,,5.7,3.3,15.8,5.21,11.72,19.72,,,121.61,99.93,21.69,58.63,16.44,65.26,22452179870
401824390,2142,2026-01-29T00:00Z,75.8,75.9,-0.1,1.0,54.14,57.39,34.39,33.46,47.41,39.25,68.83,28.39,71.61,15.98,112.91,113.27,-0.36,67.05,67.05,33.9,40.5,35.1,39.5,-1.2,1.0,0.6,,,5.9,3.3,15.1,5.16,11.15,19.39,,,120.44,101.29,19.15,58.42,16.84,66.01,22452179870
401829409,2142,2026-01-31T19:00Z,77.7,74.3,3.4,3.0,54.43,57.96,34.27,33.89,48.07,36.99,72.58,28.36,71.64,14.92,115.85,110.87,4.98,67.03,67.03,34.3,42.0,34.1,38.9,0.2,3.1,0.7,,,5.8,3.0,15.5,5.1,6.91,11.03,,,110.08,113.96,-3.89,52.58,14.18,69.74,22452179870
401826821,2142,2026-02-05T00:00Z,78.4,74.2,4.2,3.8,54.44,58.3,33.85,35.71,48.23,36.21,73.08,29.51,70.49,15.2,116.8,110.66,6.14,67.07,67.07,34.4,41.8,34.2,37.8,0.2,4.0,0.7,,,5.9,3.1,14.5,5.09,8.35,9.43,,,120.5,102.63,17.87,58.01,15.99,65.93,22452179870
401829399,2142,2026-02-07T22:00Z,76.8,72.0,4.8,4.4,54.18,57.89,33.32,33.44,48.12,35.82,73.18,30.54,69.46,16.17,115.97,108.72,7.25,66.16,66.16,34.1,40.5,33.3,36.5,0.8,4.0,0.7,,,6.3,2.8,14.4,5.21,8.59,10.64,,,109.94,113.56,-3.61,52.49,14.83,69.74,22452179870
401824393,2142,2026-02-11T23:00Z,77.0,71.0,6.0,5.2,53.92,57.45,32.47,34.01,48.08,35.45,71.1,29.71,70.29,16.4,114.32,105.59,8.73,67.28,67.28,34.5,40.3,32.2,36.6,2.3,3.7,0.7,,,6.8,2.7,14.2,5.32,8.61,12.21,,,109.75,110.37,-0.62,52.32,14.73,69.99,22452179870
