game_date,game_id,away_team,away_abbr,home_team,home_abbr,tip_time_et,consensus_spread,consensus_total,consensus_ml_away,consensus_ml_home,open_spread,open_total,dk_spread,dk_total,fd_spread,fd_total,caesars_spread,betmgm_spread,away_score,home_score,game_status,scraped_at_utc
2026-01-17,651,Syracuse,SYR,Boston College,BC,19:00,6.0,141.0,-110.0,-115.0,5.5,135.0,5.5,141.5,6.5,140.5,6.0,6.5,73.0,81.0,Final,2026-03-12T06:30:59Z
2026-01-17,653,St. Thomas (MN),STM,North Dakota State,NDSU,19:00,-2.5,150.5,,-106.0,-2.5,153.5,-2.5,151.5,-2.5,150.5,-2.0,-2.5,65.0,68.0,Final,2026-03-12T06:30:59Z
2026-01-17,655,Youngstown State,YSU,Cleveland State,CLEVST,19:00,8.0,152.5,-114.0,,6.5,159.0,8.5,152.5,7.5,152.5,8.5,8.5,78.0,80.0,Final,2026-03-12T06:30:59Z
2026-01-17,657,Princeton,PRIN,Harvard,HARV,19:00,-4.5,133.5,-112.0,-111.0,-4.5,128.5,-4.5,133.5,-4.5,133.5,-4.5,-4.5,80.0,87.0,Final,2026-03-12T06:30:59Z
2026-01-17,659,Bradley,BRAD,Illinois State,ILST,19:00,-5.5,147.0,-111.0,-113.0,-5.0,148.0,-5.5,147.5,-5.5,146.5,-5.5,-5.5,62.0,88.0,Final,2026-03-12T06:30:59Z
2026-01-17,661,Iowa,IOWA,Indiana,IND,19:15,-3.5,146.5,,-105.0,-1.5,141.5,-3.5,146.5,-3.5,146.5,-3.5,-3.5,74.0,57.0,Final,2026-03-12T06:30:59Z
2026-01-17,663,TCU,TCU,Utah,UTAH,19:00,4.5,154.5,-115.0,,5.5,153.5,5.5,154.5,4.5,154.5,5.5,4.5,79.0,82.0,Final,2026-03-12T06:30:59Z
2026-01-17,665,Siena,SIE,Manhattan,MAN,19:00,7.0,145.0,-111.0,,5.0,146.0,6.5,144.5,6.5,145.5,6.5,6.5,74.0,59.0,Final,2026-03-12T06:30:59Z
2026-01-17,667,East Tennessee St.,ETSU,Samford,SAM,19:00,3.5,147.5,-102.0,,4.0,149.0,3.5,146.5,3.5,146.5,3.0,2.5,76.0,75.0,Final,2026-03-12T06:30:59Z
2026-01-17,669,Rutgers,RUTG,Wisconsin,WIS,19:00,-15.5,149.5,,-105.0,-13.5,147.5,-15.5,150.5,-14.5,149.5,-15.5,-15.5,87.0,96.0,Final,2026-03-12T06:30:59Z
2026-01-17,671,Fairfield,FAIR,Marist,MRST,19:00,-8.5,141.0,,-115.0,-8.5,140.0,-8.5,141.5,-8.5,141.5,-8.5,-8.5,67.0,82.0,Final,2026-03-12T06:30:59Z
2026-01-17,673,Rider,RID,Saint Peter's,SPC,19:00,-11.0,134.5,-111.0,-109.0,-11.0,130.0,-10.5,134.5,-10.5,134.5,-10.5,-10.5,58.0,69.0,Final,2026-03-12T06:30:59Z
2026-01-17,675,Western Michigan,WMU,Akron,AKR,19:00,-21.5,163.0,-112.0,-110.0,-18.5,169.0,-21.5,163.5,-21.5,163.5,-21.0,-21.5,89.0,104.0,Final,2026-03-12T06:30:59Z
2026-01-17,677,Miami Florida,MIA,Clemson,CLEM,19:25,-5.0,143.5,-115.0,-107.0,-4.0,146.5,-4.5,142.5,-4.5,142.5,-4.5,-4.5,59.0,69.0,Final,2026-03-12T06:30:59Z
2026-01-17,679,St. Bonaventure,SBON,La Salle,LAS,19:30,5.0,141.5,-111.0,,4.0,145.5,4.5,140.5,4.5,141.5,5.5,5.5,74.0,78.0,Final,2026-03-12T06:30:59Z
2026-01-17,681,Utah State,USU,Grand Canyon,GRC,19:30,5.5,150.0,-110.0,,6.0,147.5,6.5,150.5,5.5,149.5,5.5,5.5,74.0,84.0,Final,2026-03-12T06:30:59Z
2026-01-17,683,Pennsylvania,PENN,Dartmouth,DART,20:00,-2.5,163.0,,-110.0,1.0,163.5,-2.5,163.5,-2.5,163.5,-2.0,-2.5,84.0,74.0,Final,2026-03-12T06:30:59Z
2026-01-17,685,Kennesaw State,KENN,Western Kentucky,WKU,20:00,-8.5,166.0,-111.0,-105.0,-4.0,164.0,-8.5,165.5,-8.5,165.5,-8.0,-8.5,81.0,65.0,Final,2026-03-12T06:30:59Z
2026-01-17,687,Coastal Carolina,CC,Georgia Southern,GASO,20:00,-6.0,157.5,-111.0,-110.0,-5.0,155.5,-6.5,156.5,-6.5,157.5,-7.5,-6.5,79.0,75.0,Final,2026-03-12T06:30:59Z
2026-01-17,689,Massachusetts,MASS,Northern Illinois,NIU,20:00,8.0,157.5,-110.0,,9.0,153.0,8.5,156.5,7.5,156.5,8.5,8.5,68.0,70.0,Final,2026-03-12T06:30:59Z
2026-01-17,691,Quinnipiac,QUIN,Merrimack,MERR,20:00,1.5,141.5,-110.0,-115.0,2.0,139.5,1.5,139.5,1.5,140.5,1.5,2.5,71.0,83.0,Final,2026-03-12T06:30:59Z
2026-01-17,693,UTEP,UTEP,Liberty,LIB,20:00,-13.0,137.5,,-113.0,-13.5,136.0,-13.5,137.5,-14.5,137.5,-14.0,-13.5,69.0,80.0,Final,2026-03-12T06:30:59Z
2026-01-17,695,Drake,DRKE,Illinois Chicago,UIC,20:00,-5.0,140.0,,-111.0,-3.0,138.0,-5.5,139.5,-5.5,139.5,-5.5,-5.5,67.0,74.0,Final,2026-03-12T06:30:59Z
2026-01-17,697,Northern Iowa,UNI,Valparaiso,VALP,20:00,2.0,130.5,-109.0,,1.5,126.5,2.5,130.5,1.5,130.5,2.5,2.5,44.0,54.0,Final,2026-03-12T06:30:59Z
2026-01-17,699,Missouri,MIZZ,LSU,LSU,20:30,-1.0,148.5,-112.0,-107.0,-3.5,153.5,,148.5,,148.5,0.0,-1.5,70.0,78.0,Final,2026-03-12T06:30:59Z
2026-01-17,701,Georgia State,GSU,UL Monroe,ULM,20:30,6.0,156.0,-113.0,,6.0,153.5,6.5,155.5,6.5,154.5,6.0,6.5,77.0,57.0,Final,2026-03-12T06:30:59Z
2026-01-17,703,Coll Of Charleston,COC,Stony Brook,STON,21:00,4.5,142.5,-110.0,-114.0,5.5,141.0,5.5,142.5,4.5,142.5,4.5,5.5,106.0,112.0,Final,2026-03-12T06:30:59Z
2026-01-17,705,Indiana State,INST,Murray State,MURR,21:00,-11.0,167.0,,-115.0,-13.0,161.0,-11.5,167.5,-11.5,166.5,-11.0,-11.5,81.0,85.0,Final,2026-03-12T06:30:59Z
2026-01-17,707,Michigan,MICH,Oregon,ORE,21:00,18.5,157.5,-108.0,-115.0,17.0,152.5,18.5,157.5,18.5,156.5,18.5,18.5,81.0,71.0,Final,2026-03-12T06:30:59Z
2026-01-17,709,Morehead State,MORE,Tennessee Tech,TNTC,21:20,-1.5,141.5,-112.0,-111.0,-1.5,144.0,-1.5,141.5,-1.5,141.5,-1.5,-1.5,76.0,70.0,Final,2026-03-12T06:30:59Z
2026-01-17,711,Mercer,MER,UNC Greensboro,UNCG,21:00,5.5,156.0,-116.0,-111.0,6.0,162.0,6.5,155.5,5.5,155.5,6.0,5.5,102.0,92.0,Final,2026-03-12T06:30:59Z
2026-01-17,713,Richmond,RICH,Saint Louis,SLU,21:00,-15.0,162.5,-115.0,-110.0,-14.5,157.0,-14.5,163.5,-13.5,161.5,-13.5,-14.5,63.0,88.0,Final,2026-03-12T06:30:59Z
2026-01-17,715,James Madison,JMU,Marshall,MRSH,21:00,-6.5,149.5,-114.0,-107.0,-5.5,154.0,-6.5,149.5,-6.5,149.5,-6.5,-6.5,72.0,77.0,Final,2026-03-12T06:30:59Z
2026-01-17,717,Arizona,ARIZ,Central Florida,UCF,21:00,9.5,165.5,-109.0,-111.0,9.5,165.5,9.5,165.5,9.5,165.5,9.5,9.5,84.0,77.0,Final,2026-03-12T06:30:59Z
2026-01-17,719,UT Arlington,UTA,Utah Valley,UVU,21:00,-11.5,144.0,-115.0,-110.0,-8.0,141.5,-10.5,143.5,-10.5,144.5,-11.5,-11.5,74.0,86.0,Final,2026-03-12T06:30:59Z
2026-01-17,721,UL Lafayette,ULL,South Alabama,USA,21:00,-9.5,129.5,-115.0,-110.0,-10.0,124.5,-9.5,129.5,-9.5,129.5,-8.5,-9.5,59.0,56.0,Final,2026-03-12T06:30:59Z
2026-01-17,723,Nebraska,NEB,Northwestern,NW,21:00,4.5,149.5,-110.0,,5.0,149.0,5.5,147.5,4.5,149.5,5.0,4.5,77.0,58.0,Final,2026-03-12T06:30:59Z
2026-01-17,725,Western Illinois,WIU,Little Rock,UALR,21:20,-10.5,135.5,-111.0,-110.0,-10.0,136.0,-10.5,135.5,-10.5,135.5,-10.5,-10.5,79.0,86.0,Final,2026-03-12T06:30:59Z
2026-01-17,727,North Carolina,UNC,California,CAL,21:00,7.0,151.5,-103.0,,3.5,149.5,7.5,151.5,6.5,151.5,7.0,7.5,78.0,84.0,Final,2026-03-12T06:30:59Z
2026-01-17,729,Arkansas,ARK,Georgia,UGA,21:00,-3.0,181.5,,-107.0,-1.5,181.5,-2.5,181.5,-2.5,182.5,-3.5,-2.5,76.0,90.0,Final,2026-03-12T06:30:59Z
2026-01-17,731,Nevada,NEV,Air Force,AFA,21:00,15.0,134.5,-110.0,-115.0,14.0,137.0,14.5,134.5,15.5,134.5,15.0,14.5,81.0,66.0,Final,2026-03-12T06:30:59Z
2026-01-17,733,Lindenwood,LDW,UT Martin,UTM,21:30,-3.0,147.5,-114.0,-110.0,-4.5,141.0,-2.5,147.5,-2.5,147.5,-3.0,-3.5,55.0,69.0,Final,2026-03-12T06:30:59Z
2026-01-17,735,Southern Miss,USM,Texas State,TXST,21:30,-2.5,140.5,-112.0,-111.0,-3.5,143.0,-2.5,140.5,-2.5,140.5,-2.0,-2.5,67.0,74.0,Final,2026-03-12T06:30:59Z
2026-01-17,737,Southern Indiana,SISE,Tennessee State,TNST,21:30,-8.5,150.5,-111.0,-110.0,-9.0,150.0,-8.5,150.5,-8.5,150.5,-9.0,-8.5,67.0,73.0,Final,2026-03-12T06:30:59Z
2026-01-17,739,Arkansas State,ARST,Troy,TROY,21:30,-3.5,166.5,-113.0,-110.0,-4.0,162.0,-3.5,165.5,-3.5,165.5,-4.0,-3.5,74.0,99.0,Final,2026-03-12T06:30:59Z
2026-01-17,741,SIU Edwardsville,SIUE,SE Missouri State,SEMO,21:45,-8.5,139.5,,-117.0,-6.5,141.0,-9.5,139.5,-9.5,139.5,-9.0,-9.5,68.0,55.0,Final,2026-03-12T06:30:59Z
2026-01-17,743,Louisiana Tech,LT,Jacksonville State,JVST,22:00,-5.0,127.5,-111.0,-105.0,-4.0,124.0,-4.5,127.5,-4.5,126.5,-4.5,-4.5,60.0,64.0,Final,2026-03-12T06:30:59Z
2026-01-17,745,UNLV,UNLV,San Jose State,SJSU,22:00,7.0,146.0,-115.0,,2.0,154.0,7.5,146.5,7.5,146.5,8.5,7.5,76.0,62.0,Final,2026-03-12T06:30:59Z
2026-01-17,747,Northern Arizona,NAU,Portland State,PRST,22:00,-11.5,141.0,-113.0,-110.0,-12.0,142.0,-10.5,140.5,-10.5,138.5,-11.5,-11.5,52.0,63.0,Final,2026-03-12T06:30:59Z
2026-01-17,749,UC Irvine,UCI,UC Davis,UCD,22:00,3.5,148.0,-108.0,-116.0,1.5,147.0,3.5,147.5,3.5,148.5,4.0,3.5,72.0,75.0,Final,2026-03-12T06:30:59Z
2026-01-17,751,UMKC,UMKC,South Dakota State,SDST,22:30,-13.5,151.5,,-110.0,-14.0,151.0,-13.5,151.5,-13.5,151.5,-13.5,-13.5,62.0,90.0,Final,2026-03-12T06:30:59Z
2026-01-17,753,Missouri State,MOSU,Middle Tennessee St.,MTU,23:00,-5.5,138.0,-115.0,-110.0,-7.5,136.0,-5.5,137.5,-5.5,138.5,-5.5,-5.5,87.0,90.0,Final,2026-03-12T06:30:59Z
2026-01-17,755,Wofford,WOF,Furman,FUR,22:00,-4.5,151.0,,-111.0,-6.5,153.0,-4.5,149.5,-5.5,150.5,-4.5,-4.5,74.0,70.0,Final,2026-03-12T06:30:59Z
2026-01-17,757,Purdue,PUR,USC,USC,23:00,9.0,155.5,-110.0,,8.5,154.5,9.5,155.5,10.5,155.5,9.5,9.5,69.0,64.0,Final,2026-03-12T06:30:59Z
2026-01-17,759,Texas A&M,TAM,Texas,TEX,23:00,-4.5,166.0,,-110.0,-3.5,164.5,-4.5,166.5,-4.5,165.5,-4.5,-4.5,74.0,70.0,Final,2026-03-12T06:30:59Z
2026-01-17,761,Eastern Washington,EWU,Idaho State,IDST,23:00,-5.5,152.5,,-108.0,-5.0,159.0,-5.5,152.5,-5.5,152.5,-4.5,-5.5,84.0,66.0,Final,2026-03-12T06:30:59Z
2026-01-17,763,Pacific,PAC,Oregon State,ORST,23:00,-1.0,140.0,,-110.0,0.0,141.0,-1.5,139.5,-1.5,139.5,-1.0,1.5,81.0,64.0,Final,2026-03-12T06:30:59Z
2026-01-17,765,Duke,DUKE,Stanford,STAN,23:00,11.5,149.0,-107.0,,8.5,147.5,11.5,148.5,11.5,148.5,11.5,11.5,80.0,50.0,Final,2026-03-12T06:30:59Z
2026-01-17,767,Colorado,COLO,West Virginia,WVU,23:00,-6.5,141.5,-118.0,-110.0,-5.0,144.5,-6.5,141.5,-6.5,141.5,-6.0,-6.5,61.0,72.0,Final,2026-03-12T06:30:59Z
2026-01-17,769,South Carolina,SOCAR,Auburn,AUB,23:00,-13.0,152.5,,-115.0,-10.5,150.5,-13.5,152.5,-12.5,152.5,-13.0,-13.5,67.0,71.0,Final,2026-03-12T06:30:59Z
2026-01-17,771,Wake Forest,WAKE,Florida State,FSU,23:00,1.0,168.5,-111.0,,2.0,167.0,1.5,168.5,1.5,168.5,1.5,1.5,69.0,68.0,Final,2026-03-12T06:30:59Z
2026-01-17,773,Robert Morris,RMU,Northern Kentucky,NKU,00:00,-7.0,153.5,,-110.0,-6.0,155.0,-7.5,152.5,-7.5,154.5,-5.5,-7.5,92.0,89.0,Final,2026-03-12T06:30:59Z
2026-01-17,775,Saint Mary's CA,SMCA,Santa Clara,SCU,00:00,-1.5,153.0,,-110.0,1.0,157.0,1.5,152.5,,151.5,-1.5,-1.5,54.0,62.0,Final,2026-03-12T06:30:59Z
2026-01-17,777,The Citadel,CIT,VMI,VMI,00:00,-5.5,144.0,,-115.0,-5.5,143.0,-6.5,143.5,-5.5,143.5,-5.5,-5.5,82.0,68.0,Final,2026-03-12T06:30:59Z
2026-01-17,779,Wyoming,WYO,Fresno State,FRES,00:00,3.5,145.5,-110.0,,3.0,147.0,3.5,146.5,3.5,144.5,3.5,3.5,60.0,63.0,Final,2026-03-12T06:30:59Z
2026-01-17,781,Campbell,CAMP,NC Wilmington,NCW,00:00,-6.5,149.5,,-110.0,-7.0,152.0,-6.5,149.5,-6.5,149.5,-6.5,-6.5,75.0,78.0,Final,2026-03-12T06:30:59Z
2026-01-17,783,St. John's,SJU,Villanova,VILL,01:00,2.5,147.5,-105.0,,1.0,148.5,2.5,147.5,2.5,147.5,3.5,2.5,86.0,79.0,Final,2026-03-12T06:30:59Z
2026-01-17,785,Louisville,LOU,Pittsburgh,PITT,01:10,7.0,152.5,-110.0,,7.5,150.5,7.5,152.5,6.5,152.5,6.5,7.5,100.0,59.0,Final,2026-03-12T06:30:59Z
2026-01-17,787,CS Fullerton,CSF,UC Riverside,UCRV,01:00,3.0,157.5,-110.0,,3.0,158.0,3.5,157.5,3.5,156.5,3.0,3.5,72.0,81.0,Final,2026-03-12T06:30:59Z
2026-01-17,789,Long Beach State,LBSU,CSU Northridge,CSN,01:00,-7.5,158.5,,-105.0,-5.5,161.0,-7.5,157.5,-7.5,158.5,-7.0,-7.5,87.0,80.0,Final,2026-03-12T06:30:59Z
2026-01-17,791,BYU,BYU,Texas Tech,TTU,01:00,-2.5,165.5,,-113.0,0.0,159.5,-2.5,165.5,-2.5,165.5,-3.0,-2.5,71.0,84.0,Final,2026-03-12T06:30:59Z
2026-01-17,793,Nebraska Omaha,NEOM,Oral Roberts,ORU,01:00,-1.0,149.0,,-111.0,-1.5,149.0,-1.5,149.5,-1.5,149.5,1.5,-1.5,73.0,62.0,Final,2026-03-12T06:30:59Z
2026-01-17,795,New Mexico,UNM,San Diego State,SDSU,01:00,-5.5,148.5,-113.0,-105.0,-3.5,142.0,-5.5,147.5,-4.5,148.5,-5.0,-5.5,79.0,83.0,Final,2026-03-12T06:30:59Z
2026-01-17,797,Mississippi,MISS,Mississippi State,MSST,01:30,-3.5,148.0,,-115.0,-2.5,147.5,-3.5,147.5,-3.5,147.5,-4.0,-3.5,68.0,67.0,Final,2026-03-12T06:30:59Z
2026-01-17,799,Abilene Christian,ACU,Southern Utah,SUU,01:30,3.5,150.0,-110.0,,3.5,148.0,3.5,149.5,3.5,149.5,3.5,3.5,52.0,74.0,Final,2026-03-12T06:30:59Z
2026-01-17,801,Portland,PORT,Loyola Marymount,LMU,02:00,-8.0,148.0,-111.0,-118.0,-7.5,146.0,-8.5,148.5,-7.5,147.5,-6.5,-8.5,71.0,58.0,Final,2026-03-12T06:30:59Z
2026-01-17,803,Montana,MONT,Montana State,MTST,02:00,-5.5,151.0,-117.0,-109.0,-5.5,152.0,-5.5,150.5,-5.5,150.5,-6.5,-5.5,67.0,76.0,Final,2026-03-12T06:30:59Z
2026-01-17,805,Tarleton State,TARST,Utah Tech,UTT,02:00,-3.0,151.0,,-110.0,-1.0,153.0,-3.5,150.5,-3.5,150.5,-3.0,-3.5,71.0,75.0,Final,2026-03-12T06:30:59Z
2026-01-17,807,Hawaii,HAW,UC Santa Barbara,UCSB,02:00,2.5,143.5,-108.0,,2.5,145.0,2.5,143.5,2.5,143.5,2.5,2.5,62.0,77.0,Final,2026-03-12T06:30:59Z
2026-01-17,809,Idaho,IDHO,Weber State,WEB,02:00,0.0,158.5,-111.0,-104.0,-3.0,157.0,1.5,158.5,1.5,158.5,1.0,1.5,75.0,67.0,Final,2026-03-12T06:30:59Z
2026-01-17,811,UC San Diego,USD,CS Bakersfield,CSB,21:00,8.5,148.0,-110.0,,9.0,154.0,8.5,147.5,8.5,147.5,8.5,8.5,83.0,62.0,Final,2026-03-12T06:30:59Z
2026-01-17,813,Kansas State,KSU,Oklahoma State,OKST,03:00,,175.5,,,,176.5,-2.5,175.5,-2.5,175.5,-2.5,-2.5,83.0,84.0,Final,2026-03-12T06:30:59Z
2026-01-17,815,Gonzaga,GONZ,Seattle,SEA,03:00,10.0,150.5,-110.0,-115.0,13.5,146.0,9.5,150.5,9.5,150.5,10.0,9.5,71.0,50.0,Final,2026-03-12T06:30:59Z
2026-01-17,817,Northern Colorado,UNCO,Sacramento State,CSUS,03:00,7.0,164.0,-110.0,-112.0,6.0,161.0,6.5,164.5,7.5,163.5,7.0,7.5,89.0,93.0,Final,2026-03-12T06:30:59Z
2026-01-17,819,Michigan State,MSU,Washington,WASH,23:00,3.5,145.5,-106.0,,3.5,143.0,3.5,145.5,3.5,145.5,3.5,3.5,80.0,63.0,Final,2026-03-12T06:30:59Z
2026-01-17,306545,Boston U,BU,Loyola Maryland,L-MD,18:00,1.5,148.5,-110.0,-114.0,2.5,156.0,1.5,148.5,1.5,,,1.5,57.0,74.0,Final,2026-03-12T06:30:59Z
2026-01-17,306547,Wagner,WAG,New Haven,NWH,18:00,-2.0,129.5,,-110.0,0.0,129.0,-1.5,129.5,-1.5,129.5,-2.5,-1.5,74.0,80.0,Final,2026-03-12T06:30:59Z
2026-01-17,306549,Holy Cross,HC,Lafayette,LAF,18:00,-2.0,138.5,-112.0,-112.0,-2.0,140.0,-2.5,138.5,-1.5,138.5,-2.0,-2.5,55.0,74.0,Final,2026-03-12T06:30:59Z
2026-01-17,306551,Winthrop,WIN,UNC Asheville,UNCA,19:00,5.5,153.0,-112.0,,4.0,152.0,6.5,153.5,5.5,152.5,5.5,6.5,69.0,67.0,Final,2026-03-12T06:30:59Z
2026-01-17,306553,Le Moyne,LMD,Chicago State,CHS,19:00,6.5,147.0,-107.0,-113.0,4.0,149.0,6.5,146.5,6.5,146.5,6.5,6.5,72.0,57.0,Final,2026-03-12T06:30:59Z
2026-01-17,306555,Navy,NAVY,Lehigh,LEH,19:00,3.0,137.5,-113.0,-115.0,5.0,135.0,3.5,137.5,3.5,136.5,3.0,3.5,82.0,79.0,Final,2026-03-12T06:30:59Z
2026-01-17,306557,Queens NC,QNC,Stetson,STET,19:00,10.0,162.5,-110.0,-112.0,8.0,167.0,10.5,162.5,10.5,162.5,10.0,10.5,87.0,81.0,Final,2026-03-12T06:30:59Z
2026-01-17,306559,Presbyterian,PRE,Gardner Webb,WEBB,19:00,8.5,145.5,-106.0,-114.0,6.0,149.0,8.5,145.5,8.5,145.5,8.5,8.5,92.0,55.0,Final,2026-03-12T06:30:59Z
2026-01-17,306561,West Georgia,,Florida Gulf Coast,FGCU,19:00,-9.0,152.5,,-113.0,-10.0,162.0,-10.5,152.5,-10.5,152.5,-9.5,-9.5,72.0,90.0,Final,2026-03-12T06:30:59Z
2026-01-17,306563,Stonehill,STS,Mercyhurst,,19:00,-4.0,128.5,-112.0,-115.0,-6.5,130.0,-4.5,128.5,-4.5,128.5,,-4.5,62.0,57.0,Final,2026-03-12T06:30:59Z
2026-01-17,306565,Central Connecticut,CCSU,St. Francis (PA),SFPA,19:00,6.5,144.5,-105.0,-114.0,6.5,148.0,6.5,144.5,6.5,144.5,6.5,6.5,98.0,90.0,Final,2026-03-12T06:30:59Z
2026-01-17,306567,Bucknell,BUCK,Colgate,COLG,19:00,-8.0,138.5,,-110.0,-9.0,141.0,-8.5,139.5,-7.5,139.5,-8.0,-8.5,76.0,95.0,Final,2026-03-12T06:30:59Z
2026-01-17,306569,North Florida,UNF,Central Arkansas,CARK,19:00,-12.5,164.5,-117.0,-110.0,-11.5,165.0,-12.5,165.5,-12.5,164.5,-12.5,-12.5,69.0,98.0,Final,2026-03-12T06:30:59Z
2026-01-17,306571,Longwood,LONG,Radford,RAD,19:30,-5.0,157.5,-114.0,-110.0,-4.5,159.0,-4.5,157.5,-4.5,157.5,-5.0,-5.5,83.0,85.0,Final,2026-03-12T06:30:59Z
2026-01-17,306573,Jacksonville,JAC,North Alabama,NOALA,20:00,-1.0,133.5,-111.0,-111.0,-3.0,137.0,-1.5,133.5,-1.5,133.5,-1.0,-1.5,90.0,68.0,Final,2026-03-12T06:30:59Z
2026-01-17,306575,Texas Southern,TXSO,Alcorn State,ALCN,21:00,1.5,146.0,-104.0,-112.0,-2.0,148.0,1.5,146.5,1.5,145.5,1.5,1.5,72.0,71.0,Final,2026-03-12T06:30:59Z
2026-01-17,306577,Lamar,LAM,Nicholls State,NICH,21:00,-3.5,139.5,,-110.0,-2.5,139.0,-3.5,139.5,-3.5,139.5,-3.5,-3.5,90.0,80.0,Final,2026-03-12T06:30:59Z
2026-01-17,306579,Prairie View A&M,PV,Jackson State,JKST,21:00,-1.5,160.5,-112.0,-107.0,1.5,162.0,-1.5,160.5,-1.5,160.5,-1.0,-1.5,78.0,82.0,Final,2026-03-12T06:30:59Z
2026-01-17,306581,Morgan State,MORG,Delaware State,DSU,21:30,-3.0,136.5,,-110.0,-4.0,137.0,-3.5,136.5,-2.5,136.5,-3.0,-3.5,80.0,79.0,Final,2026-03-12T06:30:59Z
2026-01-17,306583,Norfolk State,NORF,South Carolina State,SCST,21:30,6.0,139.5,-108.0,,6.0,140.0,5.5,139.5,5.5,139.5,5.5,5.5,89.0,82.0,Final,2026-03-12T06:30:59Z
2026-01-17,306585,SE Louisiana,SELA,Texas A&M CC,AMCC,21:30,-5.0,129.5,,-110.0,-6.5,133.0,-4.5,129.5,-4.5,129.5,-5.0,-5.5,56.0,68.0,Final,2026-03-12T06:30:59Z
2026-01-17,306587,East Texas A&M,ETAM,Houston Christian,HBU,21:30,-2.5,139.0,,-108.0,-4.0,142.0,-2.5,139.5,-2.5,139.5,-2.5,-2.5,70.0,81.0,Final,2026-03-12T06:30:59Z
2026-01-17,306589,Howard,HOW,North Carolina Central,NCCU,21:30,3.5,141.5,-108.0,,2.5,140.0,2.5,141.5,2.5,141.5,2.5,2.5,83.0,69.0,Final,2026-03-12T06:30:59Z
2026-01-17,306591,Coppin State,COPP,Maryland E. Shore,UMES,21:30,-11.5,134.0,,-104.0,-12.5,133.0,-10.5,134.5,-12.5,134.5,-10.5,-11.5,67.0,70.0,Final,2026-03-12T06:30:59Z
2026-01-17,306593,Southern,SOUTH,Grambling State,GRAM,22:30,-1.5,153.5,-112.0,-114.0,-2.5,152.0,-1.5,153.5,-1.5,153.5,-1.5,-1.5,71.0,53.0,Final,2026-03-12T06:30:59Z
2026-01-17,306595,Northwestern State,NWST,Incarnate Word,IW,22:00,-8.5,141.5,,-110.0,-8.5,143.0,-8.5,141.5,-8.5,142.5,-8.5,-8.5,74.0,76.0,Final,2026-03-12T06:30:59Z
2026-01-17,306597,McNeese State,MCNS,Texas Rio Grande Valley,UTRGV,22:30,9.5,146.0,-115.0,,9.0,143.0,9.5,146.5,9.5,146.5,10.0,9.5,76.0,79.0,Final,2026-03-12T06:30:59Z
2026-01-17,306599,Stephen F. Austin,SFA,New Orleans,UNO,23:00,6.5,147.0,-110.0,-112.0,5.5,147.0,6.5,147.5,5.5,147.5,6.5,6.5,84.0,79.0,Final,2026-03-12T06:30:59Z
2026-01-17,306601,Bethune Cookman,COOK,Mississippi Valley St.,MVSU,23:30,16.0,144.5,-106.0,,15.0,146.0,16.5,144.5,16.5,144.5,16.5,16.5,79.0,63.0,Final,2026-03-12T06:30:59Z
2026-01-17,306603,Florida A&M,FAMU,Arkansas Pine Bluff,ARPB,23:29,-3.0,149.5,-112.0,-106.0,-3.5,153.0,-1.5,153.5,-1.5,152.5,-1.5,-2.5,71.0,67.0,Final,2026-03-12T06:30:59Z
2026-01-17,306605,Long Island,LIU,Fairleigh Dickinson,FDU,00:00,7.5,143.5,-106.0,,7.5,148.0,7.5,144.5,6.5,143.5,7.5,7.5,66.0,59.0,Final,2026-03-12T06:30:59Z
2026-01-17,306607,South Carolina Upstate,SCUS,High Point,HP,00:00,-16.5,152.5,,-116.0,-16.5,155.0,-17.5,152.5,-16.5,152.5,-16.5,-16.5,69.0,89.0,Final,2026-03-12T06:30:59Z
2026-01-17,306609,Austin Peay,PEAY,Lipscomb,LIP,00:00,-2.5,156.0,,-105.0,,151.0,-2.5,155.5,-3.5,155.5,-2.5,-2.5,78.0,82.0,Final,2026-03-12T06:30:59Z
2026-01-17,306611,Bellarmine,BLR,Eastern Kentucky,EKY,00:00,-5.0,156.5,,-115.0,-4.5,158.0,-5.5,157.5,-5.5,156.5,-5.0,-5.5,69.0,89.0,Final,2026-03-12T06:30:59Z
2026-01-18,825,Florida Atlantic,FAU,Temple,TEM,17:00,3.0,149.0,-106.0,-121.0,1.5,151.0,2.5,148.5,2.5,148.5,2.5,2.5,79.0,73.0,Final,2026-03-12T06:31:11Z
2026-01-18,827,Penn State,PSU,Maryland,MD,17:00,-1.5,148.0,-111.0,-113.0,-2.5,148.0,-1.5,147.5,-1.5,147.5,-1.5,-1.5,73.0,96.0,Final,2026-03-12T06:31:11Z
2026-01-18,829,Oakland,OAK,Green Bay,GB,19:00,4.0,153.5,-114.0,,5.0,161.0,3.5,152.5,4.5,153.5,4.0,4.5,88.0,63.0,Final,2026-03-12T06:31:11Z
2026-01-18,831,Milwaukee,MILP,IPFW,PFW,19:00,-3.0,148.5,,-115.0,-4.0,149.0,-3.5,148.5,-3.5,148.5,-3.5,-3.5,82.0,100.0,Final,2026-03-12T06:31:11Z
2026-01-18,833,Charlotte,CHAR,East Carolina,ECU,19:00,-1.0,140.0,,-105.0,2.0,143.5,,140.5,,139.5,-1.0,,73.0,70.0,Final,2026-03-12T06:31:11Z
