rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
337,Seton Hall Pirates,2550,Big 12,9,1-1,1-1,0-0,-57.8,46.6,104.4,63.9,0.0017,0.32,0.719,0.5,0.0,-6.0,0-0,0-0,1-0,0-0,,-6.0,0.0,17.1,F,47.5,47.9,0.0,34.4,100.0,,,,,-69.8,-45.8,→ FLAT,0.0,interior,50.0,0,0,0.0,30.9,61.7,20.8,38.6,61.4,47.3,32.7,0.0,65.4,,-18.9,-18.9,2026-02-25 16:26 PST,Big 12
338,Green Bay Phoenix,2739,Horizon League,22,1-1,0-0,1-1,-58.6,80.4,139.0,66.3,0.0018,-0.29,0.345,0.5,0.0,7.3,0-0,0-1,0-0,0-0,,,0.0,20.8,F,59.9,44.9,0.0,56.8,100.0,,,,62.5,-70.6,-46.6,→ FLAT,0.0,interior,-50.0,0,0,0.0,51.9,62.5,19.1,17.9,82.1,34.6,36.5,42.1,88.9,,8.1,8.1,2026-02-25 16:26 PST,Horizon League
339,Georgia Bulldogs,61,Patriot League,14,2-1,1-0,1-1,-59.6,83.4,143.0,24.5,0.002,0.02,0.016,0.667,0.0,0.27,0-0,1-0,0-1,0-0,,4.5,0.0,19.5,F,57.3,40.6,0.0,60.0,100.0,,,,44.4,-71.6,-47.6,→ FLAT,0.0,balanced,50.0,0,0,0.0,39.3,56.4,13.6,42.9,57.1,28.6,35.7,20.0,75.0,,15.1,15.1,2026-02-25 16:26 PST,Patriot League
340,North Alabama Lions,2453,Missouri Valley Conference,22,0-2,0-1,0-1,-60.6,69.8,130.4,66.5,0.0008,-0.36,0.016,0.0,0.0,-0.02,0-0,0-1,0-0,0-0,,,0.0,13.4,F,52.8,35.2,0.0,28.0,100.0,,,,,-72.6,-48.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,35.7,64.5,17.4,44.1,55.9,15.9,25.4,6.2,60.0,,-22.6,-22.6,2026-02-25 16:26 PST,Missouri Valley Conference
341,VMI Keydets,2678,Colonial Athletic Association,8,0-2,0-1,0-1,-61.8,92.8,154.6,62.6,0.0028,-0.08,0.044,0.0,0.0,9.93,0-1,0-0,0-0,0-0,0.0,,0.0,17.5,F,58.5,37.1,0.0,52.8,100.0,,,,37.5,-73.8,-49.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,49.1,59.0,11.1,16.7,83.3,19.6,51.8,37.9,63.6,,-19.4,-19.4,2026-02-25 16:26 PST,Colonial Athletic Association
342,UTSA Roadrunners,2636,Atlantic Coast Conference,22,0-2,0-1,0-1,-62.3,93.7,156.0,69.3,0.0028,-0.28,0.03,0.0,0.0,-1.72,0-0,0-1,0-0,0-0,,,0.0,15.3,F,51.8,39.1,0.0,40.8,100.0,,,,,-74.3,-50.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,53.3,50.3,15.3,20.0,80.0,18.0,42.6,42.3,81.8,,-24.0,-24.0,2026-02-25 16:26 PST,Atlantic Coast Conference
343,Western Carolina Catamounts,2717,Colonial Athletic Association,9,2-1,1-1,1-0,-62.6,18.6,81.2,22.9,0.0299,-0.27,0.5,0.667,0.0,-4.7,0-0,0-0,0-1,1-0,,-8.5,0.0,23.8,F,53.3,56.7,0.0,69.6,100.0,,,,26.4,-74.6,-50.6,→ FLAT,0.0,balanced,-50.0,0,0,0.0,19.2,58.4,28.8,36.4,63.6,15.4,46.2,16.7,100.0,,25.1,25.1,2026-02-25 16:26 PST,Colonial Athletic Association
344,Idaho Vandals,70,Conference USA,9,1-1,0-0,1-1,-63.2,78.2,141.4,67.1,0.0011,0.2,0.697,0.5,0.0,-6.4,0-0,0-0,0-0,1-0,,-11.3,0.0,17.8,F,48.6,41.7,0.0,63.2,100.0,,,,39.8,-75.2,-51.2,→ FLAT,0.0,balanced,-50.0,0,0,0.0,53.2,55.0,22.3,36.7,63.3,43.5,54.8,41.2,74.1,,-3.2,-3.2,2026-02-25 16:26 PST,Conference USA
345,USC Trojans,30,Pac-12,18,0-3,0-2,0-1,-64.0,71.0,135.0,64.3,0.0006,-1.87,0.044,0.0,0.0,-22.8,0-0,0-0,0-0,0-2,,,2.0,15.0,F,35.1,48.1,0.0,47.2,100.0,,,,,-76.0,-52.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,41.7,45.5,21.9,41.5,58.5,26.7,43.3,30.8,75.0,,-25.8,-25.8,2026-02-25 16:26 PST,Pac-12
346,Central Arkansas Bears,2110,Missouri Valley Conference,23,1-1,0-0,1-1,-64.1,73.9,138.0,69.3,0.0008,-0.4,0.347,0.5,0.0,3.55,0-0,0-1,0-0,0-0,,,0.0,19.6,F,57.8,52.5,0.0,48.0,100.0,,,,52.6,-76.1,-52.1,→ FLAT,0.0,balanced,-50.0,0,0,0.0,46.7,50.8,15.7,24.4,75.6,29.5,52.5,34.4,77.8,,6.2,6.2,2026-02-25 16:26 PST,Missouri Valley Conference
347,Robert Morris Colonials,2523,Horizon League,23,1-1,0-1,1-0,-66.3,65.3,131.6,24.9,0.0003,0.58,0.009,0.5,0.0,11.62,1-0,0-1,0-0,0-0,1.0,16.7,0.0,18.5,F,79.3,29.0,0.0,61.6,100.0,,,,28.3,-78.3,-54.3,→ FLAT,0.0,balanced,-100.0,0,0,0.0,23.5,55.6,6.3,36.4,63.6,23.5,47.1,25.0,100.0,,19.5,19.5,2026-02-25 16:26 PST,Horizon League
348,Grand Canyon Lopes,2253,Independents,11,1-1,0-1,1-0,-69.8,73.0,142.8,67.8,0.0004,-0.13,0.299,0.5,0.0,15.18,0-1,0-0,0-0,0-0,0.0,,0.0,19.2,F,67.3,43.3,0.0,64.0,100.0,,,,61.0,-81.8,-57.8,→ FLAT,0.0,balanced,-100.0,0,0,0.0,47.2,64.7,22.3,27.8,72.2,35.2,37.0,35.0,73.7,,3.4,3.4,2026-02-25 16:26 PST,Independents
349,George Mason Patriots,2244,Big Ten,13,0-2,0-1,0-1,-70.5,80.4,150.9,23.0,0.0007,-0.13,0.0,0.0,0.0,15.2,0-1,0-0,0-0,0-0,0.0,,0.0,22.4,F,61.6,72.3,0.0,44.0,100.0,,,,,-82.5,-58.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,40.0,49.0,21.6,0.0,100.0,20.0,60.0,0.0,100.0,,-24.3,-24.3,2026-02-25 16:26 PST,Big Ten
350,Xavier Musketeers,2752,Big 12,10,0-2,0-1,0-1,-71.4,83.2,154.6,66.2,0.0008,-0.32,0.323,0.0,0.0,5.25,0-0,0-1,0-0,0-0,,,0.0,12.5,F,55.9,38.0,0.0,36.8,100.0,,,,,-83.4,-59.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,52.4,60.6,10.5,25.0,75.0,17.5,50.8,31.2,81.8,0.0,-5.6,-5.6,2026-02-25 16:26 PST,Big 12
351,Colgate Raiders,2142,Independent,9,1-2,1-1,0-1,-72.3,44.7,117.0,27.6,0.0005,-0.64,0.003,0.333,0.0,-12.35,0-0,0-0,0-0,1-1,,-14.5,1.0,12.4,F,39.0,50.4,0.0,36.0,100.0,,,,12.3,-84.3,-60.3,→ FLAT,0.0,balanced,50.0,0,0,0.0,28.1,54.7,5.9,11.1,88.9,12.5,50.0,12.5,100.0,,-22.2,-22.2,2026-02-25 16:26 PST,Independent
352,NC State Wolfpack,152,Big East,17,1-1,1-0,0-1,-73.4,82.8,156.2,65.5,0.0007,-0.09,0.011,0.5,0.0,18.9,0-1,0-0,0-0,0-0,0.0,,0.0,13.5,F,63.7,22.3,0.0,69.6,100.0,,,,,-85.4,-61.4,→ FLAT,0.0,balanced,100.0,0,0,0.0,36.0,62.2,14.6,44.4,55.6,22.1,48.5,27.3,80.0,,38.1,38.1,2026-02-25 16:26 PST,Big East
353,LSU Tigers,99,Patriot League,15,0-2,0-1,0-1,-73.8,86.6,160.4,60.0,0.0008,-0.43,0.283,0.0,0.0,-6.25,0-0,0-1,0-0,0-0,,,0.0,11.2,F,49.2,25.5,0.0,63.2,100.0,,,,56.7,-85.8,-61.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,48.6,57.1,14.1,46.2,53.8,31.9,29.0,45.0,72.7,,-7.2,-7.2,2026-02-25 16:26 PST,Patriot League
354,Liberty Flames,2335,Missouri Valley Conference,24,1-1,1-1,0-0,-75.8,84.3,160.1,66.1,0.0006,-0.45,0.052,0.5,0.0,3.3,0-0,0-1,0-0,0-0,,,0.0,18.2,F,54.7,63.4,0.0,48.0,100.0,,,,,-87.8,-63.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,62.2,53.1,17.5,5.0,95.0,64.4,46.7,28.6,58.6,,-14.6,-14.6,2026-02-25 16:26 PST,Missouri Valley Conference
355,La Salle Explorers,2325,Big Ten,14,1-2,1-1,0-1,-79.0,78.2,157.2,68.5,0.0003,-0.23,0.031,0.333,0.0,-7.15,0-0,1-0,0-0,0-1,,6.8,1.0,14.8,F,48.5,50.9,0.0,58.4,100.0,,,,44.7,-91.0,-67.0,→ FLAT,0.0,perimeter,50.0,0,0,0.0,50.9,52.2,19.8,44.4,55.6,41.4,44.8,42.3,75.0,,9.8,9.8,2026-02-25 16:26 PST,Big Ten
356,St. John's Red Storm,2599,Big 12,11,2-1,1-0,1-1,-80.1,83.8,163.9,19.7,0.0004,0.38,0.003,0.667,0.0,6.57,1-0,0-1,0-0,0-0,1.0,9.6,0.0,21.8,F,71.3,64.1,0.0,65.6,100.0,,,,67.6,-92.1,-68.1,→ FLAT,0.0,perimeter,50.0,0,0,0.0,55.6,57.2,25.3,20.0,80.0,22.2,44.4,50.0,50.0,,24.0,24.0,2026-02-25 16:26 PST,Big 12
357,UC Riverside Highlanders,27,Atlantic 10,10,1-1,1-1,0-0,-80.8,63.6,144.4,69.4,0.0001,-0.55,0.318,0.5,0.0,-2.4,0-0,0-0,0-1,0-0,,,0.0,12.0,F,51.4,35.9,0.0,64.0,100.0,,,,,-92.8,-68.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,44.5,53.6,22.2,31.7,68.3,58.2,43.6,29.2,75.0,,15.0,15.0,2026-02-25 16:26 PST,Atlantic 10
358,Portland State Vikings,2502,Conference USA,10,1-1,1-1,0-0,-81.3,57.8,139.1,63.0,0.0001,-0.2,0.094,0.5,0.0,-0.85,0-1,0-0,0-0,0-0,0.0,,0.0,10.2,F,52.3,38.3,0.0,44.8,100.0,,,,,-93.3,-69.3,→ FLAT,0.0,balanced,50.0,0,0,0.0,34.4,59.6,12.2,29.4,70.6,24.6,31.1,21.1,86.7,,-1.8,-1.8,2026-02-25 16:26 PST,Conference USA
359,Samford Bulldogs,2535,Colonial Athletic Association,10,1-1,0-0,1-1,-81.9,80.7,162.6,69.1,0.0003,-0.68,0.403,0.5,0.0,-12.78,0-0,0-0,0-1,0-0,,,0.0,6.7,F,48.3,17.4,0.0,61.6,100.0,,,,58.0,-93.9,-69.9,→ FLAT,0.0,balanced,-50.0,0,0,0.0,51.6,57.4,8.6,35.7,64.3,35.9,25.0,37.5,87.0,0.5,0.0,0.0,2026-02-25 16:26 PST,Colonial Athletic Association
360,San Diego State Aztecs,21,Independents,12,0-2,0-1,0-1,-84.5,77.9,162.4,68.4,0.0002,-0.27,0.211,0.0,0.0,10.8,0-0,0-1,0-0,0-0,,,0.0,8.0,F,59.1,26.2,0.0,48.8,100.0,,,,,-96.5,-72.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,45.0,61.5,17.8,42.9,57.1,40.0,36.7,36.4,83.3,,-13.8,-13.8,2026-02-25 16:26 PST,Independents
361,Cal State Bakersfield Roadrunners,2934,Atlantic 10,11,0-2,0-1,0-1,-88.1,71.6,159.7,70.2,0.0001,-0.45,0.25,0.0,0.0,2.35,0-0,0-1,0-0,0-0,,,0.0,6.9,F,54.2,31.8,0.0,43.2,100.0,,,,43.6,-100.1,-76.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,47.7,62.1,13.7,29.7,70.3,35.9,39.1,28.0,82.6,,-23.8,-23.8,2026-02-25 16:26 PST,Atlantic 10
362,Florida Gators,57,Patriot League,16,2-1,1-0,1-1,-92.2,64.0,156.2,25.5,0.0,-0.33,0.035,0.667,0.0,-5.48,0-0,0-0,1-1,0-0,,-4.4,0.0,11.9,F,51.2,48.7,0.0,66.4,100.0,,,,56.1,-104.2,-80.2,→ FLAT,0.0,balanced,50.0,0,0,0.0,46.7,61.0,19.4,33.3,66.7,6.7,13.3,0.0,100.0,,23.0,23.0,2026-02-25 16:26 PST,Patriot League
363,Notre Dame Fighting Irish,87,Big East,18,0-2,0-1,0-1,-96.2,79.5,175.7,70.9,0.0001,-0.01,0.001,0.0,0.0,33.55,0-1,0-0,0-0,0-0,0.0,,0.0,11.2,F,72.2,43.5,0.0,53.6,100.0,,,,53.9,-108.2,-84.2,→ FLAT,0.0,balanced,0.0,0,0,0.0,43.3,61.5,21.3,18.5,81.5,36.5,50.0,26.9,57.9,,-7.9,-7.9,2026-02-25 16:26 PST,Big East
364,Georgia Southern Eagles,290,Mid-Eastern Athletic Conference,14,0-2,0-0,0-2,-104.9,63.2,168.1,69.2,0.0,-0.55,0.107,0.0,0.0,5.8,0-0,0-0,0-1,0-0,,,0.0,6.8,F,56.2,43.8,0.0,56.8,100.0,,,,48.4,-116.9,-92.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.0,57.1,17.1,33.3,66.7,26.7,56.7,35.3,87.5,,-12.2,-12.2,2026-02-25 16:26 PST,Mid-Eastern Athletic Conference
365,Holy Cross Crusaders,107,Independent,10,1-2,0-1,1-1,-106.7,71.8,178.5,31.2,0.0,-0.04,0.001,0.333,0.0,-3.75,0-1,0-0,0-0,1-0,0.0,-28.5,0.0,0.0,F,44.8,28.7,0.0,48.0,100.0,,,,56.1,-118.7,-94.7,→ FLAT,0.0,balanced,-50.0,0,0,0.0,43.8,54.8,16.8,40.0,60.0,12.5,31.2,40.0,0.0,,4.8,4.8,2026-02-25 16:26 PST,Independent
