combo_id,combo_type,signals,thresholds,n,fire_rate,hit_rate_su,hit_rate_ats,holdout_su,holdout_ats,p_value,consistent,seasons_passing,lx_days,merged,timestamp
20260306T233109Z_00554,pair,PXP_season_diff|ODI_L4_diff,"{""PXP_season_diff"": 0, ""ODI_L4_diff"": 15}",610,0.1437,0.8098,,0.8672,0.6053,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06146,trio,FFC_L4_diff|FFC_L7_diff|PEQ_L12_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""FFC_L7_diff"": 0.1335714285714271, ""PEQ_L12_diff"": 0.6263888888888887}",736,0.1734,0.8098,,0.7379,0.5294,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06145,trio,FFC_L10_diff|FFC_L7_diff|WL_L12_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""FFC_L7_diff"": 0.1335714285714271, ""WL_L12_diff"": 0.0}",878,0.2069,0.8098,,0.7558,0.6,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06138,trio,ANE_L7_diff|PEQ_season_diff|SVI_season_diff,"{""ANE_L7_diff"": 1.385714285714288, ""PEQ_season_diff"": 1.6500000000000004, ""SVI_season_diff"": 0.0040350877192982}",778,0.1833,0.8098,,0.7796,0.5625,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06141,trio,DPC_L10_diff|DPC_L4_diff|WL_L7_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L4_diff"": 0.5499999999999989, ""WL_L7_diff"": 0.0}",794,0.1871,0.8098,,0.7763,0.6076,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06143,trio,DPC_L4_diff|ODI_L12_diff|PXP_L12_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""ODI_L12_diff"": 0.6166666666666671, ""PXP_L12_diff"": 0.0029166666666666}",573,0.135,0.8098,,0.8093,0.6173,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06137,trio,ANE_L4_diff|DPC_L4_diff|ODI_season_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""DPC_L4_diff"": 0.5499999999999989, ""ODI_season_diff"": 1.1000000000000014}",983,0.2316,0.8098,,0.8201,0.5595,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06139,trio,ANE_season_diff|ODI_season_diff|PXP_season_diff,"{""ANE_season_diff"": 2.2442307692307684, ""ODI_season_diff"": 1.1000000000000014, ""PXP_season_diff"": 0.0022857142857142}",941,0.2217,0.8098,,0.7912,0.534,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06131,trio,ANE_L10_diff|DPC_season_diff|PXP_season_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""DPC_season_diff"": 0.9424185463659166, ""PXP_season_diff"": 0.0022857142857142}",773,0.1821,0.8098,,0.7625,0.5529,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06144,trio,DPC_season_diff|ODI_L4_diff|WL_season_diff,"{""DPC_season_diff"": 0.9424185463659166, ""ODI_L4_diff"": 0.04166666666666825, ""WL_season_diff"": 0.0083333333333333}",894,0.2107,0.8098,,0.8008,0.561,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06140,trio,ANE_season_diff|SVI_L12_diff|WL_L4_diff,"{""ANE_season_diff"": 2.2442307692307684, ""SVI_L12_diff"": 0.00166666666666665, ""WL_L4_diff"": 0.0}",510,0.1202,0.8098,,0.7972,0.5208,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06142,trio,DPC_L4_diff|DPC_season_diff|WL_L7_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""DPC_season_diff"": 0.9424185463659166, ""WL_L7_diff"": 0.0}",878,0.2069,0.8098,,0.801,0.6119,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06134,trio,ANE_L12_diff|ODI_L7_diff|PXP_L10_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""ODI_L7_diff"": 0.3952380952380938, ""PXP_L10_diff"": 0.0051507936507936}",757,0.1784,0.8098,,0.7934,0.6235,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06135,trio,ANE_L12_diff|ODI_L7_diff|PXP_L12_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""ODI_L7_diff"": 0.3952380952380938, ""PXP_L12_diff"": 0.0029166666666666}",757,0.1784,0.8098,,0.7879,0.596,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06136,trio,ANE_L4_diff|ANE_L7_diff|DPC_season_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""ANE_L7_diff"": 1.385714285714288, ""DPC_season_diff"": 0.9424185463659166}",1046,0.2465,0.8098,,0.7765,0.5632,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06133,trio,ANE_L12_diff|ANE_season_diff|PXP_L7_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""ANE_season_diff"": 2.2442307692307684, ""PXP_L7_diff"": 0.0002857142857142}",815,0.192,0.8098,,0.8018,0.5897,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06147,trio,FFC_L4_diff|FFC_L7_diff|PEQ_L7_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""FFC_L7_diff"": 0.1335714285714271, ""PEQ_L7_diff"": 0.9642857142857152}",936,0.2205,0.8098,,0.7531,0.5455,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06160,trio,FFC_L12_diff|PEQ_L4_diff|PXP_season_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""PEQ_L4_diff"": 0.8000000000000002, ""PXP_season_diff"": 0.0022857142857142}",641,0.151,0.8097,,0.8333,0.5238,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06162,trio,MTI|ODI_L12_diff|short_rest_B,"{""MTI"": 18.950000000000003, ""ODI_L12_diff"": 0.6166666666666671, ""short_rest_B"": 0.5}",431,0.1016,0.8097,,0.8235,0.7536,0.0,True,1,True,True,20260306T233109Z
20260306T233109Z_06161,trio,FFC_L4_diff|PEQ_L7_diff|PXP_L7_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""PEQ_L7_diff"": 0.9642857142857152, ""PXP_L7_diff"": 0.0002857142857142}",720,0.1697,0.8097,,0.7436,0.5968,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06157,trio,DPC_season_diff|ODI_L10_diff|PXP_L10_diff,"{""DPC_season_diff"": 0.9424185463659166, ""ODI_L10_diff"": 0.4700000000000024, ""PXP_L10_diff"": 0.0051507936507936}",636,0.1499,0.8097,,0.7661,0.6125,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06163,trio,ODI_L7_diff|PEQ_L10_diff|WL_L10_diff,"{""ODI_L7_diff"": 0.3952380952380938, ""PEQ_L10_diff"": 0.6900000000000013, ""WL_L10_diff"": 0.0}",888,0.2092,0.8097,,0.7599,0.5868,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06156,trio,DPC_L7_diff|ODI_L4_diff|WL_L12_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""ODI_L4_diff"": 0.04166666666666825, ""WL_L12_diff"": 0.0}",725,0.1708,0.8097,,0.7928,0.573,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00556,pair,ANE_L12_diff|PXP_L4_diff,"{""ANE_L12_diff"": 5, ""PXP_L4_diff"": 0}",720,0.1697,0.8097,,0.7814,0.5867,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06151,trio,ANE_L4_diff|DPC_L4_diff|PEQ_L12_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""DPC_L4_diff"": 0.5499999999999989, ""PEQ_L12_diff"": 0.6263888888888887}",725,0.1708,0.8097,,0.8115,0.5843,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06158,trio,FFC_L12_diff|FFC_season_diff|WL_L10_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""FFC_season_diff"": 0.2499444444444448, ""WL_L10_diff"": 0.0}",883,0.2081,0.8097,,0.7746,0.5618,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06149,trio,ANE_L12_diff|ANE_L4_diff|SVI_L10_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""ANE_L4_diff"": 1.2999999999999994, ""SVI_L10_diff"": 0.0019999999999999497}",599,0.1411,0.8097,,0.7725,0.5424,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06159,trio,FFC_L12_diff|ODI_L4_diff|PEQ_L12_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""ODI_L4_diff"": 0.04166666666666825, ""PEQ_L12_diff"": 0.6263888888888887}",683,0.1609,0.8097,,0.8159,0.5584,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06152,trio,ANE_season_diff|DPC_L10_diff|PXP_L7_diff,"{""ANE_season_diff"": 2.2442307692307684, ""DPC_L10_diff"": 0.6000000000000029, ""PXP_L7_diff"": 0.0002857142857142}",720,0.1697,0.8097,,0.815,0.5714,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06153,trio,ANE_season_diff|ODI_L10_diff|ODI_L7_diff,"{""ANE_season_diff"": 2.2442307692307684, ""ODI_L10_diff"": 0.4700000000000024, ""ODI_L7_diff"": 0.3952380952380938}",909,0.2142,0.8097,,0.7855,0.5583,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06154,trio,ANE_season_diff|ODI_L7_diff|ODI_season_diff,"{""ANE_season_diff"": 2.2442307692307684, ""ODI_L7_diff"": 0.3952380952380938, ""ODI_season_diff"": 1.1000000000000014}",1056,0.2488,0.8097,,0.7947,0.5526,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06155,trio,ANE_trend_short_diff|DPC_L12_diff|PXP_season_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""DPC_L12_diff"": 0.3249999999999997, ""PXP_season_diff"": 0.0022857142857142}",431,0.1016,0.8097,,0.792,0.5918,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06150,trio,ANE_L12_diff|PEQ_L4_diff|PXP_L7_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""PEQ_L4_diff"": 0.8000000000000002, ""PXP_L7_diff"": 0.0002857142857142}",704,0.1659,0.8097,,0.7944,0.5714,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06176,trio,ANE_L7_diff|PEQ_season_diff|SVI_L12_diff,"{""ANE_L7_diff"": 1.385714285714288, ""PEQ_season_diff"": 1.6500000000000004, ""SVI_L12_diff"": 0.00166666666666665}",625,0.1473,0.8096,,0.7572,0.5161,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06179,trio,ANE_season_diff|ODI_L12_diff|PXP_L7_diff,"{""ANE_season_diff"": 2.2442307692307684, ""ODI_L12_diff"": 0.6166666666666671, ""PXP_L7_diff"": 0.0002857142857142}",646,0.1522,0.8096,,0.8017,0.6,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06181,trio,DPC_L10_diff|ODI_L7_diff|WL_L7_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""ODI_L7_diff"": 0.3952380952380938, ""WL_L7_diff"": 0.0}",851,0.2005,0.8096,,0.7608,0.6092,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06182,trio,DPC_L10_diff|ODI_season_diff|PEQ_season_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""ODI_season_diff"": 1.1000000000000014, ""PEQ_season_diff"": 1.6500000000000004}",919,0.2165,0.8096,,0.8084,0.5702,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06183,trio,DPC_L12_diff|DPC_season_diff|WL_L4_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_season_diff"": 0.9424185463659166, ""WL_L4_diff"": 0.0}",709,0.1671,0.8096,,0.8252,0.6438,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06186,trio,DPC_L4_diff|PEQ_L10_diff|PEQ_season_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""PEQ_L10_diff"": 0.6900000000000013, ""PEQ_season_diff"": 1.6500000000000004}",809,0.1906,0.8096,,0.8436,0.6023,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06185,trio,DPC_L4_diff|ODI_season_diff|PXP_season_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""ODI_season_diff"": 1.1000000000000014, ""PXP_season_diff"": 0.0022857142857142}",751,0.177,0.8096,,0.8376,0.5441,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06180,trio,DPC_L10_diff|ODI_L4_diff|WL_L10_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""ODI_L4_diff"": 0.04166666666666825, ""WL_L10_diff"": 0.0}",809,0.1906,0.8096,,0.7837,0.5843,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06191,trio,FFC_L4_diff|ODI_L4_diff|PEQ_L12_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""ODI_L4_diff"": 0.04166666666666825, ""PEQ_L12_diff"": 0.6263888888888887}",667,0.1572,0.8096,,0.7589,0.5526,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06188,trio,FFC_L10_diff|PXP_season_diff|WL_L12_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""PXP_season_diff"": 0.0022857142857142, ""WL_L12_diff"": 0.0}",788,0.1857,0.8096,,0.7661,0.5952,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06189,trio,FFC_L12_diff|PXP_L10_diff|WL_L4_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""PXP_L10_diff"": 0.0051507936507936, ""WL_L4_diff"": 0.0}",604,0.1423,0.8096,,0.7957,0.6333,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06175,trio,ANE_L7_diff|ODI_L12_diff|WL_L7_diff,"{""ANE_L7_diff"": 1.385714285714288, ""ODI_L12_diff"": 0.6166666666666671, ""WL_L7_diff"": 0.0}",814,0.1918,0.8096,,0.7617,0.5962,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06195,trio,PEQ_L4_diff|WL_L4_diff|WL_season_diff,"{""PEQ_L4_diff"": 0.8000000000000002, ""WL_L4_diff"": 0.0, ""WL_season_diff"": 0.0083333333333333}",982,0.2314,0.8096,,0.8238,0.5977,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06174,trio,ANE_L7_diff|FFC_L10_diff|SVI_L10_diff,"{""ANE_L7_diff"": 1.385714285714288, ""FFC_L10_diff"": 0.1154999999999996, ""SVI_L10_diff"": 0.0019999999999999497}",562,0.1324,0.8096,,0.777,0.625,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06173,trio,ANE_L4_diff|FFC_L10_diff|SVI_L10_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""FFC_L10_diff"": 0.1154999999999996, ""SVI_L10_diff"": 0.0019999999999999497}",499,0.1176,0.8096,,0.8083,0.6154,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06172,trio,ANE_L4_diff|ANE_season_diff|ODI_L4_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""ANE_season_diff"": 2.2442307692307684, ""ODI_L4_diff"": 0.04166666666666825}",1045,0.2462,0.8096,,0.8062,0.54,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06196,trio,PXP_season_diff|SCI|WL_season_diff,"{""PXP_season_diff"": 0.0022857142857142, ""SCI"": 0.1999999999999999, ""WL_season_diff"": 0.0083333333333333}",793,0.1869,0.8096,,0.8089,0.5738,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06194,trio,ODI_L4_diff|PEQ_L12_diff|WL_L10_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""PEQ_L12_diff"": 0.6263888888888887, ""WL_L10_diff"": 0.0}",751,0.177,0.8096,,0.7912,0.5361,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06192,trio,FFC_L4_diff|ODI_L4_diff|PXP_L12_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""ODI_L4_diff"": 0.04166666666666825, ""PXP_L12_diff"": 0.0029166666666666}",625,0.1473,0.8096,,0.7908,0.6197,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06193,trio,ODI_L12_diff|PEQ_L10_diff|PXP_season_diff,"{""ODI_L12_diff"": 0.6166666666666671, ""PEQ_L10_diff"": 0.6900000000000013, ""PXP_season_diff"": 0.0022857142857142}",730,0.172,0.8096,,0.7729,0.6061,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00558,pair,PXP_L10_diff|ODI_L12_diff,"{""PXP_L10_diff"": 0, ""ODI_L12_diff"": 10}",541,0.1275,0.8096,,0.8354,0.5283,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00557,pair,ANE_L7_diff|PXP_L12_diff,"{""ANE_L7_diff"": 5, ""PXP_L12_diff"": 0}",793,0.1869,0.8096,,0.7852,0.5824,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06169,trio,ANE_L12_diff|DPC_L10_diff|PXP_season_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""DPC_L10_diff"": 0.6000000000000029, ""PXP_season_diff"": 0.0022857142857142}",751,0.177,0.8096,,0.7886,0.6,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06187,trio,DPC_season_diff|ODI_L12_diff|WL_L7_diff,"{""DPC_season_diff"": 0.9424185463659166, ""ODI_L12_diff"": 0.6166666666666671, ""WL_L7_diff"": 0.0}",667,0.1572,0.8096,,0.7672,0.5802,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06184,trio,DPC_L4_diff|ODI_L7_diff|WL_L7_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""ODI_L7_diff"": 0.3952380952380938, ""WL_L7_diff"": 0.0}",830,0.1956,0.8096,,0.7801,0.6173,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06166,trio,ANE_L10_diff|PEQ_L7_diff|PXP_L10_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""PEQ_L7_diff"": 0.9642857142857152, ""PXP_L10_diff"": 0.0051507936507936}",851,0.2005,0.8096,,0.7808,0.6067,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06165,trio,ANE_L10_diff|DPC_L7_diff|PEQ_season_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""DPC_L7_diff"": 0.4999999999999982, ""PEQ_season_diff"": 1.6500000000000004}",935,0.2203,0.8096,,0.8059,0.57,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06164,trio,ANE_L10_diff|DPC_L10_diff|PEQ_L4_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""DPC_L10_diff"": 0.6000000000000029, ""PEQ_L4_diff"": 0.8000000000000002}",919,0.2165,0.8096,,0.7828,0.5833,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06171,trio,ANE_L12_diff|PXP_season_diff|WL_L12_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""PXP_season_diff"": 0.0022857142857142, ""WL_L12_diff"": 0.0}",914,0.2154,0.8096,,0.7659,0.5743,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06170,trio,ANE_L12_diff|PEQ_L7_diff|SVI_L10_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""PEQ_L7_diff"": 0.9642857142857152, ""SVI_L10_diff"": 0.0019999999999999497}",646,0.1522,0.8096,,0.7513,0.6176,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06167,trio,ANE_L12_diff|ANE_trend_short_diff|DPC_L12_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""ANE_trend_short_diff"": -0.3499999999999943, ""DPC_L12_diff"": 0.3249999999999997}",520,0.1225,0.8096,,0.7688,0.629,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06168,trio,ANE_L12_diff|DPC_L10_diff|ODI_L7_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""DPC_L10_diff"": 0.6000000000000029, ""ODI_L7_diff"": 0.3952380952380938}",851,0.2005,0.8096,,0.7877,0.6154,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06177,trio,ANE_season_diff|DPC_trend_diff|PXP_season_diff,"{""ANE_season_diff"": 2.2442307692307684, ""DPC_trend_diff"": -0.1666666666666652, ""PXP_season_diff"": 0.0022857142857142}",478,0.1126,0.8096,,0.8367,0.58,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06178,trio,ANE_season_diff|DPC_trend_diff|WL_L10_diff,"{""ANE_season_diff"": 2.2442307692307684, ""DPC_trend_diff"": -0.1666666666666652, ""WL_L10_diff"": 0.0}",562,0.1324,0.8096,,0.8165,0.5763,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06190,trio,FFC_L4_diff|FFC_season_diff|SVI_L4_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""FFC_season_diff"": 0.2499444444444448, ""SVI_L4_diff"": 0.0}",604,0.1423,0.8096,,0.7462,0.6136,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06229,trio,ODI_L4_diff|PEQ_season_diff|PXP_L12_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""PEQ_season_diff"": 1.6500000000000004, ""PXP_L12_diff"": 0.0029166666666666}",672,0.1583,0.8095,,0.8182,0.5526,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06215,trio,DPC_season_diff|FFC_L10_diff|SVI_L10_diff,"{""DPC_season_diff"": 0.9424185463659166, ""FFC_L10_diff"": 0.1154999999999996, ""SVI_L10_diff"": 0.0019999999999999497}",525,0.1237,0.8095,,0.7687,0.6042,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06212,trio,DPC_L12_diff|FFC_L12_diff|rest_disadvantage,"{""DPC_L12_diff"": 0.3249999999999997, ""FFC_L12_diff"": 0.1604166666666673, ""rest_disadvantage"": 0.5}",740,0.1744,0.8095,,0.8073,0.6351,0.0,True,1,True,True,20260306T233109Z
20260306T233109Z_06213,trio,DPC_L12_diff|ODI_L10_diff|WL_L12_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""ODI_L10_diff"": 0.4700000000000024, ""WL_L12_diff"": 0.0}",798,0.188,0.8095,,0.7711,0.6224,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06214,trio,DPC_L7_diff|ODI_season_diff|WL_L10_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""ODI_season_diff"": 1.1000000000000014, ""WL_L10_diff"": 0.0}",819,0.193,0.8095,,0.8101,0.5618,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06221,trio,FFC_L7_diff|PEQ_L7_diff|SVI_L10_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""PEQ_L7_diff"": 0.9642857142857152, ""SVI_L10_diff"": 0.0019999999999999497}",567,0.1336,0.8095,,0.7652,0.6,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06220,trio,FFC_L7_diff|PEQ_L7_diff|PXP_L7_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""PEQ_L7_diff"": 0.9642857142857152, ""PXP_L7_diff"": 0.0002857142857142}",756,0.1781,0.8095,,0.7619,0.5781,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00559,pair,PEQ_L10_diff|PXP_L10_diff,"{""PEQ_L10_diff"": 5, ""PXP_L10_diff"": 0}",777,0.1831,0.8095,,0.7828,0.619,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00560,pair,ANE_trend_short_diff|ODI_L10_diff,"{""ANE_trend_short_diff"": -3, ""ODI_L10_diff"": 10}",462,0.1089,0.8095,,0.8321,0.66,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06222,trio,FFC_season_diff|ODI_L7_diff|PXP_L7_diff,"{""FFC_season_diff"": 0.2499444444444448, ""ODI_L7_diff"": 0.3952380952380938, ""PXP_L7_diff"": 0.0002857142857142}",698,0.1645,0.8095,,0.7644,0.5833,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06223,trio,FFC_season_diff|PEQ_L7_diff|SVI_L4_diff,"{""FFC_season_diff"": 0.2499444444444448, ""PEQ_L7_diff"": 0.9642857142857152, ""SVI_L4_diff"": 0.0}",441,0.1039,0.8095,,0.8043,0.6087,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06208,trio,ANE_season_diff|ODI_L4_diff|SVI_season_diff,"{""ANE_season_diff"": 2.2442307692307684, ""ODI_L4_diff"": 0.04166666666666825, ""SVI_season_diff"": 0.0040350877192982}",693,0.1633,0.8095,,0.8022,0.5614,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06209,trio,ANE_trend_short_diff|ODI_L10_diff|PXP_L12_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""ODI_L10_diff"": 0.4700000000000024, ""PXP_L12_diff"": 0.0029166666666666}",441,0.1039,0.8095,,0.8129,0.6481,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06210,trio,DPC_L10_diff|FFC_L10_diff|SVI_L7_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""FFC_L10_diff"": 0.1154999999999996, ""SVI_L7_diff"": 0.0}",483,0.1138,0.8095,,0.7903,0.617,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06230,trio,ODI_season_diff|PEQ_L12_diff|WL_L4_diff,"{""ODI_season_diff"": 1.1000000000000014, ""PEQ_L12_diff"": 0.6263888888888887, ""WL_L4_diff"": 0.0}",656,0.1546,0.8095,,0.8303,0.5732,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06228,trio,ODI_L12_diff|PEQ_L4_diff|PEQ_season_diff,"{""ODI_L12_diff"": 0.6166666666666671, ""PEQ_L4_diff"": 0.8000000000000002, ""PEQ_season_diff"": 1.6500000000000004}",798,0.188,0.8095,,0.8321,0.5638,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06211,trio,DPC_L12_diff|DPC_L4_diff|WL_L7_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_L4_diff"": 0.5499999999999989, ""WL_L7_diff"": 0.0}",714,0.1682,0.8095,,0.787,0.6301,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06227,trio,ODI_L12_diff|PEQ_L10_diff|WL_L10_diff,"{""ODI_L12_diff"": 0.6166666666666671, ""PEQ_L10_diff"": 0.6900000000000013, ""WL_L10_diff"": 0.0}",861,0.2029,0.8095,,0.7604,0.6129,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06198,trio,ANE_L10_diff|ANE_season_diff|ODI_L7_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""ANE_season_diff"": 2.2442307692307684, ""ODI_L7_diff"": 0.3952380952380938}",1029,0.2425,0.8095,,0.7839,0.547,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06201,trio,ANE_L10_diff|FFC_L10_diff|PEQ_L10_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""FFC_L10_diff"": 0.1154999999999996, ""PEQ_L10_diff"": 0.6900000000000013}",908,0.2139,0.8095,,0.754,0.5664,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06219,trio,FFC_L4_diff|PEQ_L12_diff|PEQ_L4_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""PEQ_L12_diff"": 0.6263888888888887, ""PEQ_L4_diff"": 0.8000000000000002}",693,0.1633,0.8095,,0.7671,0.5,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06218,trio,FFC_L4_diff|ODI_season_diff|PXP_L10_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""ODI_season_diff"": 1.1000000000000014, ""PXP_L10_diff"": 0.0051507936507936}",651,0.1534,0.8095,,0.7941,0.5645,0.0,True,1,False,True,20260306T233109Z
